jet0Pt,jet0Eta,jet0Phi,jet1Pt,jet1Eta,jet1Phi,DiTauPt,DiTauEta,DiTauPhi,SignedDeltaPhi,Weight
163.502,-0.790698,1.35097,130.379,3.20224,-2.95393,195.033,-0.366173,-1.60387,1.97829,10.7459
160.492,-3.14908,1.56774,92.2744,2.18425,-1.86897,26.38,2.38463,-1.42133,2.84647,10.6539
82.7236,3.23898,-1.00161,51.0357,-2.22589,0.525518,62.5063,0.0365812,2.40889,-1.52713,11.5913
50.2727,-2.73444,0.508225,41.1407,3.54113,-1.18829,42.639,1.01362,2.99983,-1.69651,11.7736
93.2933,1.90367,2.58857,91.9411,-3.24095,-1.21707,95.965,-0.298425,-0.0726441,-2.47754,9.35788
171.745,-2.68292,1.2494,110.672,1.33731,3.10546,57.7116,0.385437,-0.973222,1.85606,9.77485
73.2057,2.02361,2.99082,64.2164,-1.34701,-0.0731657,50.8381,1.22004,-0.575634,3.06398,9.47096
127.89,1.64155,-1.68904,92.1374,-1.73685,1.64179,54.593,-1.11936,1.26043,2.95236,11.2391
96.9381,2.22889,-1.36436,34.0631,-3.40333,2.78446,38.5098,1.30397,1.44797,2.13437,10.6611
65.4195,1.94836,0.518136,46.477,-2.87038,-1.22961,43.1206,-1.44415,-2.71336,1.74775,16.0995
69.0421,2.63993,0.817482,38.6864,-2.24009,-0.0156203,52.9582,1.39372,3.02262,0.833102,10.6739
134.637,2.68028,2.86033,48.2964,-2.67119,-0.755566,70.2992,1.85591,-0.592492,-2.66729,8.8633
178.173,-1.16987,-2.86693,55.704,2.13319,-1.72666,146.39,0.863899,0.520464,1.14027,11.5411
101.532,-3.12656,1.09078,41.6514,3.86751,-1.91244,103.002,-1.83185,-2.46521,-3.00322,16.4878
100.181,1.99155,-0.866208,99.8772,-2.34076,1.86793,58.3392,1.34238,2.4247,-2.73413,11.1168
230.176,-1.04763,-0.200031,163.328,2.87617,-2.53812,62.0413,1.54869,2.06666,-2.33808,10.4554
155.511,-0.643686,-2.41572,66.6147,2.76588,-0.175307,46.0964,0.280139,0.513268,2.24041,14.1186
87.9491,3.79839,-0.136015,61.1315,-0.756267,1.47063,74.4748,0.581807,-2.27916,-1.60665,9.97444
298.457,-2.71871,-1.08121,60.6424,1.8742,-2.66549,225.85,-1.29669,1.95552,-1.58429,10.1679
55.8834,-1.5278,2.79525,43.5584,2.70991,2.32979,34.0924,-0.778357,-1.09049,-0.465454,10.836
269.964,1.52142,0.778259,91.7647,-1.97969,-1.74656,206.334,-0.74319,-2.32318,2.52482,9.44586
130.576,2.89748,-2.92592,54.3598,-0.244342,1.03305,42.4514,0.537961,-0.208293,2.32422,10.9925
163.098,-2.49629,0.249578,32.9814,3.14172,-2.24576,116.433,-1.91937,3.09803,-2.49534,9.16537
111.183,-1.91003,2.09397,85.828,1.6986,-0.335777,65.5055,-0.669344,-2.30064,-2.42974,8.97085
96.6183,1.80352,-2.98294,59.9269,-3.32401,0.84175,31.241,-0.898037,0.0748256,2.4585,11.7569
102.103,-1.63854,0.105284,41.9998,2.89792,2.93517,59.2975,0.0840283,-3.07622,2.82989,8.90645
101.123,1.05186,-0.341709,73.5111,-2.12436,-0.556315,103.935,-1.55357,2.5338,0.214607,11.1886
116.142,2.56985,-0.858112,99.6429,-1.71621,0.767872,78.4804,-0.672809,-3.02925,-1.62598,9.47812
44.6707,1.76264,-2.57881,37.3172,-3.70345,-1.93135,43.213,-1.27468,1.73864,-0.647458,10.7319
74.8002,-1.72258,-2.96057,30.984,2.30315,2.69746,82.5491,0.719862,-0.446209,-0.625157,11.0882
58.6313,3.07475,-1.68285,30.9984,-1.50264,0.239605,73.0502,1.75665,2.13886,-1.92246,10.717
153.88,2.88843,2.18672,126.176,-0.811365,-2.48368,106.486,0.270027,0.532742,-1.61278,9.71081
85.1666,0.117927,-0.397979,69.878,-3.37541,-0.966594,76.7682,-1.60551,2.45731,0.568615,11.7677
54.2679,1.75824,-1.5996,43.4411,-3.21236,-1.59315,75.4694,0.802944,2.05098,-0.00644541,10.93
91.5294,-1.40261,-0.519916,31.4805,2.65636,-2.15154,50.1163,-1.41719,2.38683,-1.63162,8.86718
165.634,1.73487,-2.56772,87.3119,-2.9243,1.17756,64.5067,-1.66058,0.541925,2.53791,11.8817
47.3343,-1.84078,-2.025,41.6581,2.98293,-2.14654,51.0212,-0.608678,1.2625,-0.121541,10.1612
176.656,0.822155,0.49144,35.686,-3.27895,-3.0097,66.6817,-2.12999,-2.39608,-2.78205,8.70712
55.4795,-1.75759,-0.397093,37.7941,2.40531,0.360646,73.8758,0.525723,-3.09307,0.757739,10.9239
57.2362,1.83049,-0.668181,39.595,-2.19465,-1.44586,44.0971,-0.492521,1.91209,0.77768,11.0424
172.452,0.625376,2.86806,48.9617,-2.83632,-0.478755,92.8796,-0.778978,-0.231474,-2.93637,9.59655
67.9926,-2.14701,1.48756,49.7772,2.62312,1.27489,56.5298,-1.54224,-1.88261,-0.212669,11.156
277.914,-0.426026,-2.67222,76.3941,2.85502,0.863238,146.939,0.748143,0.2584,-2.74772,9.00967
262.056,-1.75895,0.423334,150.268,1.4824,-2.95183,57.2746,1.35962,-3.04385,2.90802,9.59459
153.108,-0.637308,0.658966,83.5389,3.0122,2.13345,101.438,1.21194,-1.67114,1.47448,9.09849
142.025,0.983812,-1.96459,39.5069,-2.77808,-2.83375,123.903,0.354895,0.926093,0.86916,8.90729
133.723,1.54908,-0.909613,44.6625,-3.78629,0.20329,87.3142,-1.26014,2.01683,-1.1129,9.79798
116.993,2.19744,-1.74131,39.2709,-2.90527,0.220751,98.5689,1.88449,1.82928,-1.96206,10.7619
54.1954,-2.90975,0.108568,39.4029,3.04673,-1.4169,40.1463,0.846204,3.02524,-1.52547,11.112
118.847,-2.70607,-1.15098,103.727,0.589373,0.981524,78.675,-2.22009,2.70925,2.13251,10.9016
125.379,-1.24658,2.50945,76.1374,2.7491,1.15341,86.0217,0.370635,-0.475442,-1.35604,8.73168
95.8014,-1.3576,1.94096,38.7537,3.01681,-0.23624,55.263,-0.928552,-1.33167,-2.1772,9.799
115.781,-0.128731,2.56865,63.301,3.81719,2.1067,99.9169,1.97117,-1.09164,-0.461952,10.9359
78.542,-1.2568,-0.326226,70.8625,2.1591,-2.52712,83.7188,1.4817,1.76252,-2.20089,8.91113
108.106,-1.2622,0.440641,86.695,3.20378,-1.18193,117.889,1.73863,2.68975,-1.62257,9.96655
90.68,-0.888018,-0.207092,51.6836,2.74234,-1.34706,78.1262,2.32947,2.83617,-1.13997,8.85533
89.2541,3.1923,-0.43628,70.868,-1.93093,1.51517,62.6373,-0.821036,-2.65483,-1.95145,10.711
117.874,-1.04366,0.922535,62.8439,2.36994,-3.1293,117.313,0.701113,-1.93536,2.23135,8.86208
74.7957,1.95678,1.16004,39.1239,-2.05119,-0.0321278,100.122,0.63004,-2.05526,1.19217,8.80551
88.9505,-0.943254,2.67122,41.0368,2.72728,2.55283,80.5555,0.105353,-0.66359,-0.118387,9.29895
125.982,-2.77267,-1.37089,114.889,1.48894,2.55872,134.139,0.171931,0.842675,-2.35357,10.1892
43.769,2.81414,-0.996744,41.1281,-3.68592,1.61241,33.9866,2.65087,1.78237,-2.60915,11.804
72.707,0.0598084,-2.08724,54.5475,-3.31805,1.60702,84.1627,-1.45404,-0.477567,2.58892,11.2145
72.3808,-3.6069,-0.457079,55.0094,1.61285,-0.458866,53.0226,0.864131,2.70727,-0.00178701,10.7829
93.2818,-1.68104,-1.80524,63.0822,1.88746,-2.95699,134.083,-0.190789,0.78312,-1.15175,9.29918
51.3488,1.86478,2.8179,42.2501,-2.22588,-2.60128,85.3738,-1.45047,0.0197523,-0.863999,11.1462
106.519,2.44872,0.0309366,63.6051,-2.55482,-1.09681,101.638,1.41835,-2.97666,1.12775,10.0166
86.3268,-2.52963,-2.20138,70.093,1.44611,1.7197,39.6282,0.651225,1.15757,-2.36211,9.25399
88.0254,2.2641,1.4385,52.6393,-1.67295,-0.126744,83.8121,-0.221991,-2.10007,1.56525,9.13291
89.3827,1.02674,-2.42412,53.801,-3.38577,2.72687,89.1747,0.123478,0.467376,1.1322,8.75474
90.3508,-1.23907,2.8704,74.6494,3.369,-1.53374,27.4048,-0.355522,-0.0494264,1.87905,10.5916
297.738,1.6955,-0.732664,272.328,-1.43644,0.264637,241.63,0.917066,2.67143,-0.997301,9.8493
118.688,-2.25578,0.789454,86.4681,1.66618,0.149344,94.3475,-1.95684,-2.61987,-0.64011,9.18218
147.464,0.386088,2.72386,55.9035,-2.91923,-1.13699,87.4871,-1.64093,-0.187968,-2.42234,11.0698
78.7848,1.50345,0.0709028,59.8509,-3.20461,-0.0572834,129.232,-0.636134,-3.03759,0.128186,9.32331
100.044,2.14576,3.07578,73.3562,-1.66154,-1.39723,108.189,1.26695,-0.0508495,-1.81017,11.5107
75.5962,-2.61132,-2.69587,40.9015,1.97276,-3.12051,51.0617,-0.74552,-0.172994,-0.424649,15.749
157.94,-1.6446,-2.576,30.0854,1.79878,1.45172,77.9728,-1.3686,0.0291061,-2.25547,11.1704
102.69,0.746864,-2.75859,91.2525,-2.41776,1.08645,37.0169,-2.24911,-0.120706,2.43815,11.3511
171.948,-1.90842,-0.714096,123.976,1.56889,1.45618,152.614,-1.33408,-3.01747,2.17027,8.89293
136.116,1.98578,-2.91783,43.9084,-2.991,-1.36697,106.621,1.01782,0.984302,-1.55086,10.7561
200.423,0.872126,1.35582,164.16,-2.44135,-0.212555,181.819,-0.883119,-2.51955,1.56838,9.18249
159.086,-0.697469,-2.08289,109.604,2.70009,0.861355,139.881,-0.0548435,0.439669,2.94425,10.9824
208.825,2.73562,-0.00330638,54.5761,-0.336305,-2.35111,99.6549,1.62286,2.5827,2.34781,10.2867
127.973,-2.22625,0.238362,67.6681,1.29732,-2.97823,61.5143,0.835189,3.13263,3.06659,15.0303
109.563,2.93725,-2.61456,105.393,-2.15425,0.215012,44.18,0.868065,2.20381,-2.82958,9.71584
92.8139,1.63612,-1.69572,47.4398,-3.20381,-0.793259,65.7405,1.54448,2.1424,-0.902465,10.6124
153.646,-0.675812,-0.443427,123.602,2.91756,1.31812,61.6241,0.0861045,2.96394,1.76155,14.534
102.391,1.92975,0.571269,78.1717,-1.08576,-1.45972,78.125,1.46631,2.98982,2.03098,9.85898
69.4993,1.38533,-2.48758,36.286,-4.05398,2.18912,77.7402,1.48285,-0.521803,1.60649,9.97026
53.6902,1.49835,1.13369,43.2838,-3.36969,1.99228,105.613,-0.271347,-2.10038,-0.858588,9.4947
97.9578,-2.73568,2.74251,97.8948,0.949891,1.57323,51.2602,-2.18333,-0.629498,-1.16928,10.972
101.328,2.90936,-0.546138,38.715,-0.936634,0.999958,71.6754,0.548088,3.08616,-1.5461,10.8147
110.66,-2.0446,0.905718,98.4353,1.15534,1.83071,99.0477,0.515254,-2.02738,0.924993,9.28577
166.738,-1.53802,2.09148,110.251,2.15913,-1.78725,68.9362,1.39133,-0.20472,2.40446,10.9731
233.512,1.51999,-0.934972,130.893,-2.99597,-1.25829,90.0735,-0.474214,1.60493,0.32332,9.38476
54.099,0.960984,2.95073,46.3525,-3.36764,2.79044,117.539,-1.06554,-0.801336,0.160297,10.7125
126.59,1.49305,2.79097,46.438,-2.02418,-0.0660033,70.1988,0.596352,-0.178993,2.85697,14.3371
58.2084,-1.58839,-1.94472,39.4178,3.33299,-2.58137,88.5143,0.686045,0.998667,-0.636649,10.8333
100.802,-2.33472,-1.19456,73.6288,1.92197,-2.07312,83.042,0.307727,1.11987,-0.878563,14.6293
114.719,-2.19182,3.03896,76.788,1.31851,-0.723134,89.9963,0.11383,-0.188235,2.52109,9.01703
57.6599,-3.64219,-1.60562,51.152,2.0205,0.97212,40.7458,0.0353481,2.3834,2.57774,13.5164
85.5542,0.632654,1.17257,54.0568,-2.93143,1.23559,53.1099,-0.859676,-1.75348,-0.0630255,15.285
111.812,3.08851,-1.29453,43.5459,-1.27807,1.49828,42.8516,0.21908,2.1216,-2.79282,10.6748
185.442,-2.67473,2.37912,38.7373,2.44288,0.0639027,83.3963,-1.13979,-0.742296,-2.31522,10.8306
91.882,1.81296,2.822,79.871,-2.95592,2.28482,83.9246,1.73983,-0.719117,0.537188,11.7768
74.0633,2.12593,0.624709,42.6257,-3.04932,0.379065,74.2302,0.890623,-2.13527,0.245644,11.7543
57.9471,-2.07463,0.151929,41.9395,1.9973,-1.37096,48.4399,1.3847,2.68599,-1.52289,15.3047
107.02,-1.7972,-0.704721,99.6069,1.63414,-1.43791,68.5301,-1.05976,1.73429,-0.733187,11.1154
267.484,1.92433,-1.63037,245.585,-2.35974,-2.86355,293.516,-0.569271,0.759675,1.23319,9.28897
111.57,3.18737,0.229962,35.2899,-0.224013,-1.80221,68.301,2.24586,3.12317,2.03217,8.9064
111.272,2.34542,-1.207,54.1906,-1.34597,-1.99948,112.573,1.12352,1.41162,0.792484,9.13481
48.7234,3.84626,-0.57174,32.2466,-1.17215,-2.08861,56.4754,0.941855,1.83907,1.51687,11.1489
97.6921,-2.44816,2.84821,38.7369,3.38063,1.5994,46.3445,-1.59366,-0.127029,-1.24882,16.3825
148.577,-1.45074,-1.47501,40.4811,1.99589,1.91021,79.6426,-0.548425,1.42753,-2.89796,9.44188
116.659,-0.643121,-1.35553,51.2052,2.5687,-1.36311,138.246,-0.624219,1.79348,-0.00758135,9.51248
70.6533,-0.754668,-0.14749,40.1804,3.43074,-2.41241,51.0296,0.868811,1.2773,-2.26492,8.98843
119.262,2.42177,-0.0948201,86.8013,-0.824348,2.48476,59.727,2.40264,2.66249,-2.57958,9.4541
55.4523,-2.89255,-0.0203114,52.4913,2.12684,0.596704,32.5081,1.78656,2.15101,0.617015,11.0052
157.901,2.19277,-0.261098,120.321,-1.68865,-1.6778,148.311,1.46475,2.21959,1.4167,9.12402
102.215,-0.843724,2.37091,55.0377,3.35056,0.810903,65.9673,0.849342,-0.995687,-1.56,8.83839
172.887,-0.781596,1.63828,62.4769,2.75963,-2.95298,146.592,0.128555,-1.01628,1.69193,9.05988
118.745,-1.31864,-2.4916,59.5065,2.82378,0.299866,56.4321,1.55067,1.23763,2.79146,11.5217
244.214,1.14366,1.88519,91.5966,-2.27331,-2.89973,245.1,-0.824689,-0.434941,-1.49827,9.51652
144.691,-1.12289,-0.911526,89.1692,1.88721,1.74614,42.9714,0.319384,1.17776,2.65767,9.14255
107.747,-0.576013,-1.29848,36.8623,4.49143,-1.39476,65.3483,1.74107,1.83272,-0.0962867,15.2885
77.0237,2.90686,0.897369,33.6747,-1.42543,-2.35888,30.0101,-0.0749676,-2.54526,-3.02694,14.7844
140.825,2.7812,0.194662,106.655,-1.62582,1.65777,78.5282,2.09414,-1.71004,-1.46311,9.89679
153.67,-2.48345,-0.585901,82.6017,1.93933,-2.67801,46.7838,1.05558,2.105,-2.09211,10.5156
105.086,-1.78402,1.58339,40.5664,2.87935,0.876594,57.6604,0.19787,-1.59294,-0.706795,11.0029
174.795,-1.42916,-2.5228,44.9194,2.9823,-0.0910441,86.3288,0.74861,1.10058,2.43176,10.8743
167.94,-2.71857,-2.66643,143.327,0.615307,1.7168,159.978,-1.23822,-0.405007,-1.89995,9.3229
125.934,-2.38179,-0.122776,33.1123,3.00964,1.10318,66.7699,-0.543745,-2.78033,1.22595,10.4368
121.351,-2.82135,0.0929736,81.1472,2.90696,2.33814,114.146,-0.0207632,-2.054,2.24516,9.49353
78.0296,0.0675749,0.0384989,68.6044,-3.74004,-1.0046,63.323,-1.89446,2.63524,1.0431,9.58657
116.355,2.04516,3.04316,99.7263,-1.15847,-0.183957,53.5197,-0.364308,-2.82739,-3.05607,9.30552
92.9558,-1.25946,-0.780867,53.704,2.54666,2.8696,85.4651,0.773466,1.43119,-2.63271,9.59581
72.6095,-1.564,3.10273,39.1253,2.79976,-1.93903,71.1904,2.01355,0.792678,1.24143,10.6476
69.6859,1.30461,-2.78129,61.8854,-2.53061,-1.12178,62.9385,1.26851,1.41744,-1.65952,10.4429
112.41,1.80004,2.57868,100.385,-2.28022,2.77753,58.6961,0.359345,-0.623855,-0.198853,14.9006
83.4851,-1.97567,1.23701,64.8979,1.5893,-0.695537,32.6263,-1.30636,-1.89292,-1.93255,11.1785
113.522,2.21564,0.276874,109.952,-1.9504,-1.70757,69.2109,-0.902984,1.55855,1.98444,9.09664
97.0758,1.48615,2.08845,60.9273,-1.72985,-2.16142,83.761,-0.382742,-1.13172,-2.03332,9.40995
88.7618,2.75048,1.23952,34.3517,-2.77508,0.376087,86.9819,0.452597,-2.41048,0.863429,11.2323
89.4403,2.67176,-1.32932,55.1823,-3.39142,-2.60781,108.486,2.15746,1.01897,1.27849,14.5681
87.2486,2.70189,1.43608,42.548,-1.43036,2.92327,61.9877,2.1896,-1.35666,-1.48719,9.10667
47.3444,-0.866394,1.349,32.2883,4.45746,-0.307261,46.4801,-0.795015,-2.85582,-1.65626,10.6139
86.547,2.06511,-1.18645,71.8337,-1.57993,0.654115,112.967,-0.892769,2.92708,-1.84057,8.99916
121.621,3.00877,-0.970397,64.0825,-3.76592,-2.29534,201.203,-0.246924,1.32281,1.32494,10.24
100.524,0.860895,-2.07289,59.2487,-3.39092,-0.881709,59.5184,-0.0813849,1.62949,-1.19119,9.43513
118.432,-1.92373,-2.3959,67.8849,1.69239,-1.71506,201.834,-0.0227946,1.08409,0.680839,9.12316
74.2888,-1.88964,-1.31372,39.4986,2.55991,-1.42798,50.1846,-0.20063,1.83835,-0.114265,15.0409
136.37,-2.35014,2.67183,42.7605,1.18403,0.494323,117.94,-1.91849,-0.844538,-2.17751,11.1072
160.081,0.446778,-1.99865,39.3913,-3.33143,0.382508,90.2466,0.0748427,1.35928,-2.38116,9.14162
214.264,-0.922271,0.123168,40.6909,3.03436,-2.77403,107.078,-0.00676971,3.07399,-2.8972,10.573
93.9832,0.561447,-0.489498,70.5585,-3.48626,-1.91001,83.2153,-0.158388,-2.77766,1.42051,11.8885
133.69,-2.47027,-2.41274,51.0592,1.22046,1.56471,32.4777,-2.38343,0.892966,-2.30573,11.1247
90.8783,-1.5179,0.470232,65.2488,3.95516,1.46374,112.019,0.514642,-2.3198,0.99351,10.3101
55.4424,-2.24801,-2.62874,45.992,3.0053,-1.49204,83.335,-0.0119921,1.00963,1.1367,11.0916
51.8988,-1.37561,3.03705,43.7449,2.98093,1.26402,51.2738,-0.953456,-1.72323,-1.77304,11.2998
90.4997,1.84489,-2.77701,34.5565,-3.17569,2.6682,103.131,1.68339,0.21526,0.837975,8.98053
279.266,-1.95153,-0.761811,155.1,1.27095,1.98591,172.02,-0.345473,3.04981,2.74772,9.53514
162.781,-0.697148,2.8354,111.976,2.47501,0.285159,107.232,1.09826,-1.55204,-2.55024,8.86475
77.6886,1.85743,-0.0475334,45.4205,-2.32824,0.709135,98.2292,-0.571554,-2.94582,-0.756668,9.32115
67.938,-2.45766,0.96272,38.2013,4.53887,-0.690979,24.9228,-1.9486,-1.63999,-1.6537,11.7722
100.199,-2.34855,0.537631,78.8925,1.50583,-2.69461,53.6345,0.109517,-0.196579,3.05094,9.1935
79.1118,-2.79714,-0.934422,51.025,1.79085,-1.80796,57.3231,1.4499,1.19271,-0.873537,10.5239
124.348,1.91388,-1.70237,65.7295,-2.83812,0.189364,69.0466,0.511491,2.19972,-1.89174,8.94373
49.9633,-2.9198,0.554591,39.1281,1.55889,-2.65272,56.674,0.171974,-2.57882,3.07588,13.7825
219.112,2.07133,0.989352,172.317,-1.98065,-1.60187,78.9887,-1.51214,2.9624,2.59122,15.2538
50.2714,-0.476507,-1.24481,35.3444,4.33261,-0.819162,113.704,1.57001,2.32327,0.425643,10.4624
68.4643,1.33471,1.98711,45.0702,-2.75035,2.33033,59.3737,-0.623607,-1.34144,-0.343215,10.2604
49.009,-3.95417,2.30675,43.764,1.6012,-3.0118,36.7453,1.39248,0.281618,0.964636,11.4852
202.433,1.60748,0.195914,59.7502,-3.21055,-1.69265,142.056,0.799697,3.05026,1.88856,9.28455
126.888,-0.739428,-2.62095,71.7164,2.50439,-2.03167,108.024,-0.179657,0.979076,0.589276,8.83765
131.299,1.98501,2.47515,56.301,-2.18194,-1.61441,91.0388,-0.926369,-0.134604,-2.19362,9.77546
82.1242,2.43333,-1.74548,71.7916,-2.42999,0.468964,66.7962,-0.494799,1.47044,-2.21445,9.39752
111.537,-1.52478,-2.21091,40.0988,1.70927,0.943003,132.127,-0.808161,2.13772,-3.12927,9.05171
53.6157,-4.15303,1.58974,46.5278,0.908153,-0.812174,40.1098,-0.720291,2.98339,-2.40191,10.3555
153.961,-0.562617,-1.26478,35.6833,3.47754,2.53072,102.524,0.585547,1.61174,-2.48769,10.3141
385.556,2.0163,1.14079,228.761,-1.25734,-1.0467,150.691,0.987053,-2.54475,2.18749,11.6695
107.502,-2.88625,1.08623,99.7264,1.95119,-3.09296,86.7814,0.155891,-1.0729,2.104,8.92477
86.0764,-1.35426,0.0556668,72.7177,2.62933,-1.52241,102.091,1.8121,2.82013,-1.57808,15.1057
166.201,-1.21396,1.83272,112.184,2.56659,2.85594,170.783,0.433405,-1.118,1.02322,9.55188
67.197,3.85487,-0.0558423,38.3945,-0.449387,-0.854433,32.7773,0.288756,3.08511,0.79859,10.4145
150.931,0.407271,-1.00505,125.158,-3.26934,-0.26485,152.643,-2.1097,2.38763,-0.740204,9.47911
135.516,0.944286,-0.387288,52.8827,-2.34046,2.18807,79.6098,-1.22875,2.80921,-2.57535,8.83188
76.6868,-2.70885,0.204424,57.3892,1.42474,-0.367788,51.9815,-1.99579,-2.63413,-0.572211,15.9667
115.264,-1.0384,0.20092,101.77,2.56288,0.959139,134.211,0.368239,-3.12334,0.758219,9.27428
48.8389,3.86125,2.20093,48.3771,-0.976487,-0.910214,33.2021,0.621795,-2.71005,3.11115,10.6391
104.613,1.77547,-1.25423,42.4309,-3.66787,0.960351,72.2279,1.19833,2.45696,-2.21458,10.6483
161.492,0.909561,0.297776,161.474,-2.46733,-2.02433,91.7742,-0.231173,2.44403,2.3221,10.7789
92.6574,-2.52744,1.35225,32.9379,2.58731,3.03502,59.362,-2.06603,-1.28847,1.68277,15.5938
193.956,1.7397,-2.6437,144.471,-2.08067,-2.15318,153.969,1.57311,0.724354,-0.490518,9.08908
91.1546,3.27796,-1.42004,86.2667,-1.38931,-2.09426,79.2014,0.957954,0.641334,0.674219,10.2896
109.619,-1.44598,0.616844,32.5727,4.28447,-1.46431,78.9281,-0.345357,-2.4341,-2.08116,10.4099
68.6911,1.87037,2.71892,62.6548,-3.69057,-2.81243,42.6903,-0.999487,0.0975448,-0.751839,11.0424
172.479,-2.52904,-0.0380513,137.088,0.967824,1.45052,57.1649,-2.14644,-3.05086,1.48857,9.02658
76.2585,2.98245,1.6007,69.1916,-3.20439,-2.66506,66.3515,-0.0616512,0.415549,-2.01742,16.2307
46.1314,1.28848,2.86081,32.4284,-3.45307,0.447842,45.8133,1.24859,-1.85903,2.41297,10.3957
201.974,1.28564,1.9925,52.6567,-1.77133,-3.09891,197.057,0.0807383,-0.971994,-1.19177,9.85672
51.9716,-2.05823,-2.56467,40.6127,3.43756,1.54182,39.48,-0.750201,0.309745,-2.17669,11.702
162.863,0.658613,-1.73779,101.903,-3.6383,1.6251,64.2353,0.594557,0.668913,2.9203,15.7861
132.985,-2.17531,1.63899,52.1567,1.31581,-1.13918,38.486,1.17828,-2.54713,-2.77816,9.82397
125.426,0.92194,-1.02435,60.5266,-2.29723,0.277563,68.5308,0.3685,2.18988,-1.30192,9.17825
71.9782,-3.59493,0.908094,71.2894,0.207184,2.10579,57.555,-0.781806,-2.10104,1.19769,11.2905
267.001,2.80344,-0.532145,119.359,-1.55053,2.00875,161.118,1.40502,3.06835,-2.5409,9.74765
117.19,-2.87433,-1.00346,48.3478,1.0133,-0.066839,81.5658,-2.28591,2.2442,0.93662,9.23354
118.656,-3.11216,-0.105695,48.8353,1.12953,-1.0925,49.0001,-1.70803,2.06118,-0.986805,15.7878
51.9676,-3.61915,1.49099,45.8184,0.835379,2.90536,38.1594,-1.4531,-0.58015,1.41438,16.58
327.803,-1.48663,-2.06403,54.334,3.21967,-0.567543,185.062,-1.04955,1.27768,1.49649,9.22933
139.951,2.5205,-0.0188527,69.9563,-1.40478,2.17716,71.3891,0.102989,-3.00302,-2.19601,11.3479
159.254,1.29257,-1.90636,62.3475,-2.07023,0.517355,31.6925,-1.77385,1.40392,-2.42372,10.6941
115.38,1.47756,1.59851,50.0058,-3.99707,0.321171,133.476,0.113481,-1.44701,1.27734,9.24513
196.856,1.9165,-1.1294,87.5121,-2.44821,2.19435,47.1219,-1.07976,-2.59645,2.95943,11.3385
330.798,-1.2103,1.35015,34.5801,2.87028,-2.14828,193.661,0.673442,-1.76072,2.78475,9.38763
81.6753,2.47744,1.12081,45.6772,-2.03799,1.9367,133.823,0.937616,-1.74478,-0.81589,11.618
161.89,-1.74998,-1.9228,53.1991,1.8462,-0.823257,163.132,-0.493349,1.54137,1.09954,9.44218
132.636,2.0251,0.962721,94.8167,-1.24784,3.13829,106.967,1.00017,-0.202667,-2.17557,9.28839
120.684,-2.33102,-2.36991,82.7426,2.00696,2.05357,189.463,0.283547,0.375439,-1.85971,9.03943
100.022,1.9751,-1.11012,44.3661,-1.47265,1.69166,22.0684,-0.830642,2.73615,-2.80178,11.4962
289.919,-2.69466,-1.28247,86.8598,1.57968,2.21714,138.853,-0.389213,1.33869,-2.78357,9.41001
179.509,-0.484886,-0.643016,48.8503,2.96512,-1.87096,116.477,0.965776,2.39808,-1.22794,14.6002
232.598,-2.03763,-2.04178,212.897,1.08859,2.52209,290.964,-1.57533,0.269626,-1.71932,9.34716
94.2454,-3.22006,-0.812547,40.9617,1.58543,0.818908,72.3644,-1.44675,2.31245,1.63145,10.602
201.941,-1.4744,0.955124,57.9361,2.67378,-2.72278,97.7624,0.156715,-1.90838,2.60528,10.5261
119.641,1.08905,0.241252,41.2233,-2.65154,-0.424755,85.4695,1.04575,-2.68541,0.666007,11.4778
90.0783,-1.89522,-3.01591,61.7781,1.22453,0.411447,60.7645,0.625839,-1.55019,-2.85583,10.3357
120.187,-3.0408,-3.07882,74.9432,1.93235,-1.23546,145.21,-0.0336251,0.521222,1.84336,9.94783
117.509,-2.21296,-2.92893,56.2536,1.50325,-1.46256,78.3811,-2.26943,0.279597,1.46637,9.10598
61.2029,-2.36241,-1.78083,53.064,2.71137,-1.98679,56.8691,1.79461,1.40813,-0.205966,15.6248
78.9882,3.06855,-1.47018,67.7866,-3.04334,-0.305815,43.7696,2.39777,2.24614,-1.16437,12.0353
122.852,-1.31738,-1.72776,36.193,2.83589,2.57895,77.7464,1.84156,1.01708,-1.97648,9.23413
122.606,3.42691,0.523388,64.0385,-1.01783,2.11294,92.3549,0.664572,-2.70312,-1.58955,11.8517
114.517,-0.6356,-1.43908,56.1865,2.48257,2.56572,58.5805,1.90778,2.61426,-2.27838,9.32229
174.144,-1.29115,-3.07472,35.1087,2.20841,2.88534,147.596,-1.338,0.286065,-0.323126,9.18241
70.2264,-1.99257,2.20435,67.5794,1.98405,-2.25186,88.3196,0.597409,-0.960501,1.82697,8.93833
280.485,-2.10753,-0.458581,207.154,2.22562,2.38258,56.9524,-1.3448,3.0072,2.84116,12.6663
137.138,1.30095,-0.723949,42.7625,-2.04519,2.1261,81.0781,-1.02682,2.52292,-2.85005,9.22773
89.3756,0.152759,1.99829,45.8935,-3.4385,0.515456,59.6847,-1.45102,-1.4113,1.48284,10.2013
102.825,-2.77391,2.07778,38.1104,0.820515,-2.24603,103.277,-2.57775,-1.30663,1.95937,9.07367
104.793,-2.6131,-0.562598,102.193,0.796762,0.190051,155.602,-0.215199,3.01029,0.752649,11.1147
