jet0Pt,jet0Eta,jet0Phi,jet1Pt,jet1Eta,jet1Phi,DiTauPt,DiTauEta,DiTauPhi,SignedDeltaPhi,Weight
149.109,-0.596111,-2.60932,102.197,3.46134,-0.332615,82.4678,1.50095,1.21644,2.2767,0.0334083
97.2517,-2.76566,0.873649,31.2129,4.85658,-3.05467,48.9786,-1.25018,-1.98538,2.35487,0.0362898
130.666,2.42677,0.484954,48.4175,-3.72705,-2.1246,58.493,0.559368,-2.35361,2.60955,0.0347526
107.744,2.21836,1.27934,76.3828,-2.55313,-0.903108,66.9693,-1.39494,-2.77233,2.18245,0.032894
158.051,2.17492,-0.114614,70.629,-3.0512,-2.38974,105.16,0.371322,2.51138,2.27513,0.0336642
116.788,2.62284,0.565965,66.9578,-1.25621,0.904671,56.922,1.4299,-2.48731,-0.338706,0.0300365
116.269,-2.2623,1.7537,43.6879,2.9231,2.33111,161.591,0.544407,-1.48772,0.577408,0.0325756
302.608,-1.35129,-1.51858,40.3371,4.0649,1.17684,68.9946,1.12839,2.04506,2.69542,0.0349664
185.279,2.25616,2.19098,67.2473,-1.73686,0.589275,94.7638,1.57179,-1.39669,1.60171,0.0329652
155.09,-3.05603,-2.28274,152.959,2.37802,1.13841,67.7521,-2.35886,0.16337,-2.86204,0.0353711
101.785,0.982942,-2.50383,63.984,-3.35418,-2.6511,54.8848,-0.717401,1.09993,0.147267,0.0324886
245.895,2.09517,-1.80092,63.9304,-2.91721,1.27297,164.963,-0.815381,1.52499,-3.07389,0.0336757
218.459,-2.84919,1.16805,101.602,3.77642,-1.22731,126.569,-0.371866,-2.87044,-2.39535,0.036673
120.05,-3.15237,-0.563443,69.1054,2.57108,-0.654042,81.3795,0.911437,2.44601,-0.0905988,0.0354613
105.178,-2.78873,0.585379,53.733,2.67777,0.608899,82.1786,-0.464532,-2.82912,0.0235199,0.033295
258.302,1.51313,-0.985905,76.7577,-3.06124,0.727139,184.9,-0.901992,1.98572,-1.71304,0.0341078
128.045,-2.03912,-0.648165,48.5039,2.1571,-2.87697,54.9217,0.589768,2.10373,-2.22881,0.0319479
98.4944,-1.65745,-0.5071,83.781,3.09168,2.27168,57.5173,-0.161079,-1.81587,2.77878,0.0310167
135.802,-2.0937,-1.19833,87.8411,2.99311,-0.777879,152.333,-0.342717,2.06473,0.420447,0.0336966
208.984,-1.64684,2.84298,65.2139,2.41784,2.27687,161.696,0.456571,-0.343846,-0.566111,0.0319466
110.55,3.06334,0.00782097,51.9685,-0.551748,1.74628,93.2034,-0.184806,-2.42545,-1.73846,0.0322341
96.756,-2.14505,-2.11742,33.5867,2.24696,1.87444,46.4752,0.575387,1.00367,-2.29133,0.0308889
57.8984,-3.28806,-1.91035,57.1912,1.03141,-2.33041,79.3852,-0.375801,0.695728,-0.420056,0.0304494
188.051,2.32613,-0.483388,40.0436,-1.81255,2.30739,61.9272,-1.08542,-2.872,-2.79078,0.0326949
243.69,-2.06002,2.65794,127.444,1.42709,1.72174,162.819,0.225205,-0.524064,-0.936202,0.0332955
187.993,1.23384,-1.88559,133.114,-1.96727,0.966049,44.5854,0.303038,1.14469,-2.85164,0.0322687
72.1784,1.8982,0.107406,34.6973,-4.03235,1.99522,31.9729,-1.45318,-2.85863,-1.88782,0.0309489
139.699,3.19025,-1.49728,51.6871,-3.17644,1.56116,32.0063,-2.16236,2.35051,-3.05844,0.0350459
87.7746,2.40482,-1.60741,58.2847,-2.67566,2.82289,54.4803,-0.56186,0.060346,1.85288,0.0322601
167.018,-1.42801,-1.13687,91.962,2.29339,-0.307979,128.612,1.06123,2.1927,0.828895,0.0326084
281.729,2.32552,0.285595,147.222,-1.3417,3.09487,110.87,0.177507,-2.33224,-2.80928,0.0339512
97.7717,3.0302,2.72351,71.6707,-1.7429,2.52497,100.187,0.513323,-0.465899,0.198538,0.0332796
76.0598,-2.88859,-0.000592575,59.4076,3.21206,-1.9415,56.2057,-0.720678,1.68268,-1.94091,0.033354
100.206,-0.715335,2.21177,76.7578,2.35754,1.00213,115.447,0.548276,-1.21974,-1.20963,0.0295427
84.9143,2.23895,-2.51019,44.6294,-1.69011,-1.25809,73.3555,-0.893438,0.486339,-1.2521,0.0282081
92.1941,-2.2662,0.0470183,60.5994,3.85169,-1.27629,53.0367,-1.08489,2.76347,-1.3233,0.033011
81.3807,-1.54486,2.6387,69.5744,2.77714,-2.49111,80.4612,1.74457,0.274312,1.15338,0.0323857
112.262,-2.32096,-1.32192,70.4986,1.76799,-2.77856,46.2057,-0.997958,1.65588,-1.45664,0.0324165
279.06,2.12872,-1.43681,95.6607,-2.66074,1.06345,65.1036,-0.337787,2.08827,-2.50027,0.0344788
78.7016,-3.5845,1.08076,39.0411,1.22595,0.0300602,44.6385,-0.971345,-2.18054,-1.0507,0.0323931
68.1325,-3.44916,0.0154102,67.732,1.88256,0.646813,90.6803,-0.0329429,-2.90008,0.631403,0.0316925
132.335,-2.93566,-0.41668,113.109,0.655827,-2.22356,76.0337,-1.93887,1.65907,-1.80688,0.0313068
143.046,-0.946861,1.84388,36.2534,3.77871,1.71202,63.9957,1.41902,-1.4977,-0.131855,0.0331925
214.116,1.93748,0.968453,45.9191,-1.65998,-3.05668,163.205,-1.10894,-1.48849,-2.25805,0.0337064
147.276,-1.8789,2.60542,95.2324,1.39713,1.78722,160.408,1.16085,-0.832331,-0.818202,0.0328551
77.7709,-1.45889,0.922329,53.7878,1.99398,-0.0379614,101.744,-0.272955,-2.68138,-0.960291,0.0292021
141.106,0.994823,-2.32594,136.72,-2.5278,1.74706,66.4096,-0.555768,-0.578616,2.21019,0.030872
221.673,-1.81365,1.24244,101.19,2.58944,-1.5105,85.7096,-0.179341,-1.84958,-2.75294,0.0337621
55.2225,-1.11563,0.0838894,50.7785,3.19114,-0.85109,57.3627,0.087155,2.58661,-0.934979,0.0299584
93.1041,0.493073,1.17601,67.2254,-3.4545,1.13902,66.8407,-2.054,-1.70496,0.0369933,0.0324165
84.39,-1.461,-1.33107,44.9299,3.9512,1.51503,42.0651,2.24336,2.66521,2.84609,0.0333202
278.138,2.0905,2.2313,88.0691,-1.60733,2.48373,227.432,-0.423865,-0.736153,-0.252432,0.031668
107.898,-2.94553,0.978002,59.6589,2.24727,0.145579,88.344,0.0241467,-2.39837,-0.832423,0.0329677
129.087,-0.185734,3.04085,70.4265,3.76329,1.73495,76.5255,1.79855,-0.46664,-1.30591,0.0329186
112.283,1.73645,2.63724,54.5442,-2.10438,-2.63193,85.2545,-0.577901,-0.45249,-1.01401,0.0316748
104.402,1.99467,0.606854,48.1703,-3.25462,2.26859,23.8555,-2.9944,-3.04555,-1.66174,0.0335977
70.0858,0.426993,0.455906,50.0565,-3.70649,2.35457,44.7119,-1.88905,-2.07828,-1.89867,0.0292386
108.2,0.592563,1.1561,43.7365,-4.07927,-0.920634,39.1211,-2.31063,-2.54716,2.07673,0.030982
91.2745,3.57252,-0.99573,61.1338,-2.72034,0.856525,52.063,-1.47652,2.61614,-1.85225,0.0344907
142.163,-3.32067,-0.214354,33.9837,3.3662,-1.47507,110.378,0.507086,2.63528,-1.26071,0.0350631
113.332,3.12189,1.58373,77.0891,-1.89194,-2.54202,65.0534,-0.956392,-1.07511,-2.15744,0.0335979
250.917,-1.8534,-2.85345,37.8263,3.61809,0.169363,91.2108,2.02355,0.175546,3.02282,0.0342134
83.3654,-3.61278,0.843512,55.0413,1.69773,2.54202,80.4816,0.0821308,-1.11112,1.6985,0.0326943
111.142,-3.19457,2.84218,83.7364,1.96901,-0.982319,30.7555,-1.69898,0.640637,2.45869,0.0332794
146.136,-3.04629,1.22519,83.025,2.04472,-1.67102,99.8656,-2.47781,-1.6592,-2.89621,0.034404
182.929,-2.44394,0.186808,115.857,3.26336,1.1258,155.452,0.28158,-2.48663,0.938994,0.0353318
185.179,-1.37356,-1.02577,58.0485,4.04251,-2.22936,67.3837,1.38855,1.66358,-1.20359,0.0350681
64.9483,3.27707,-1.15389,56.6892,-3.86941,-0.346672,70.4319,0.673071,2.86026,-0.807219,0.035555
131.076,1.8707,-2.81915,106.237,-2.24028,-2.03406,171.946,-0.622272,0.850621,-0.785092,0.0311613
112.628,-3.08866,-2.22611,40.7632,2.74534,-1.62926,173.719,-1.80367,0.97499,0.596848,0.0312565
118.108,-2.38098,0.00380816,71.2631,3.04001,-1.8779,67.8156,0.975889,3.03304,-1.88171,0.0333886
167.535,-3.36667,2.91727,97.8561,0.4998,0.440789,79.706,-0.206213,-0.29056,-2.47648,0.0340917
148.176,0.863754,0.633886,71.9203,-3.28347,1.93015,150.587,-1.31539,-2.14088,-1.29626,0.0336268
109.062,1.18672,-2.11897,35.2636,-2.65615,-1.67968,132.492,-0.879646,1.35601,-0.439284,0.0303707
84.9287,1.94798,-1.88439,56.2537,-2.4459,-0.0912271,74.1785,-1.7269,1.05193,-1.79316,0.0318732
87.0276,2.15878,-2.6324,71.7579,-2.41702,-1.74412,59.2789,0.364574,1.05584,-0.888284,0.0322976
144.057,-2.3539,1.43665,41.8571,1.2951,-2.82202,48.7122,-2.21435,-1.54518,2.02451,0.0301277
85.5025,0.105955,-2.87705,59.165,-3.9383,-0.546045,42.7732,-2.66049,0.444045,-2.331,0.0329957
300.074,1.86731,2.90717,93.5325,-1.52947,0.594814,116.502,-0.778052,-0.747208,2.31236,0.0318379
299.024,2.18718,0.262902,294.877,-2.00498,1.82477,242.754,-0.326569,-1.99488,-1.56187,0.0350766
138.745,1.70368,-2.04645,96.9444,-3.20362,0.206988,147.792,-1.07123,1.41221,-2.25344,0.0327341
99.2517,-3.02425,2.29045,40.8454,3.55504,2.37371,92.3926,-1.30298,-0.885374,0.0832553,0.0338153
141.978,-2.43801,-1.8242,76.8169,1.77313,2.34094,60.7481,0.70076,1.29713,-2.11804,0.0326012
225.715,1.52732,-2.04308,33.2627,-3.88298,0.109433,216.183,-0.493788,0.713447,-2.15251,0.0338625
93.1784,1.6854,0.592909,45.9203,-1.90103,2.67693,45.8523,-0.277581,-1.99042,-2.08403,0.0292518
109.304,3.74983,1.19605,62.5071,-4.366,-0.184708,103.391,-1.56941,-2.22808,1.38076,0.037566
275.309,1.93965,2.01178,49.2004,-2.10592,3.13788,272.387,-0.361893,-0.969393,-1.1261,0.0329905
85.4528,2.33884,1.89929,44.3671,-3.89716,-2.08448,55.9775,-1.86064,-0.452339,-2.29942,0.032649
94.2868,-0.311853,-2.29368,63.3613,3.65567,-3.13359,116.249,1.48914,0.408717,-0.839914,0.0322163
267.42,2.20113,0.0965421,56.9919,-3.48637,0.981285,169.301,0.27787,-2.87969,-0.884743,0.0347608
90.594,-1.60995,-1.94674,58.8188,4.38435,2.5941,66.9909,-0.64,0.567465,-1.74234,0.0334718
165.737,-2.20067,0.806962,31.4594,2.341,-0.586217,128.524,-0.866202,-2.33133,-1.39318,0.0321536
151.115,-1.05073,-0.746172,52.9736,3.12636,-2.98151,38.3798,1.6142,2.26053,-2.23534,0.0322538
103.835,3.62448,-2.98652,40.9504,-2.53315,-2.17671,94.1728,1.51476,0.107749,-0.809813,0.0343978
90.3276,-2.65769,0.219997,50.2755,1.61021,0.484455,80.6715,0.862658,2.93694,0.264459,0.0321652
68.3594,-2.34953,-0.912491,44.8342,2.46775,0.00847345,45.6701,1.68835,2.75668,0.920965,0.0326145
111.048,-2.34166,2.44914,59.8212,3.15135,1.19117,58.5881,0.899188,-1.07636,-1.25797,0.0318754
125.079,2.55943,-2.41423,47.4769,-2.74879,-1.62111,172.081,-0.0931264,0.785578,-0.79312,0.033331
178.56,1.78201,-0.437823,118.86,-1.64143,0.0442813,127.446,-0.862667,-2.86885,-0.482104,0.0329665
141.091,1.03717,-1.43267,48.761,-2.70845,2.05354,50.7107,0.0426419,1.74641,2.79698,0.0316249
99.2078,-3.16021,0.171372,37.1727,2.36397,1.7035,81.9585,0.404379,-2.25108,1.53213,0.031691
85.2664,1.28094,2.76327,74.0894,-2.40165,0.260379,62.4681,-0.07306,-1.76422,2.50289,0.0291269
110.375,-2.48167,1.56879,69.0371,3.94614,2.88827,155.492,-0.489529,-0.777823,1.31948,0.0310658
198.138,1.43592,1.30832,61.2225,-2.67574,-0.856895,107.101,0.08327,-1.84262,2.16521,0.0327255
78.5397,2.92085,-0.621415,57.9304,-1.10716,0.140707,48.3978,0.825545,2.96822,-0.762122,0.0320238
102.443,0.791172,0.629454,85.0746,-2.37671,-0.565946,71.2787,-0.708016,2.96847,1.1954,0.0293537
216.96,0.316294,1.98465,52.1993,-4.45969,2.28658,213.894,-1.52441,-1.17423,-0.301924,0.035504
285.507,-0.254539,0.807184,78.8816,3.51818,-2.01116,110.092,2.17697,-2.44349,-2.81834,0.0325872
81.1516,3.46839,1.1136,54.1267,-1.86481,2.27226,65.0185,-1.76112,-1.24201,-1.15865,0.0315768
189.576,-2.63113,-0.408402,173.07,2.64527,-2.14751,122.298,0.958738,2.24885,-1.73911,0.0353565
144.578,-3.16652,-0.844704,97.5157,3.67978,-1.00234,285.249,-0.386011,2.22638,-0.157635,0.0374089
236.442,-2.45362,-1.81775,120.155,1.17716,2.77323,217.811,0.506488,0.830761,-1.69221,0.0338831
79.3351,2.00358,0.0670305,56.1314,-2.39009,1.46711,75.4552,0.245095,-2.40246,-1.40008,0.0319482
141.631,-3.22148,2.91428,38.8974,0.877617,1.25888,107.02,0.370153,-0.101399,-1.6554,0.0296422
111.178,3.42693,-0.616725,84.6793,-3.64465,-0.0315239,151.373,0.919695,2.47884,-0.585201,0.0373576
173.227,3.28857,-1.86344,122.575,-2.20206,1.78672,33.4368,1.6099,0.995748,2.63302,0.0357428
120.972,3.09097,-0.635878,92.439,-1.41546,-1.35553,106.155,0.77775,1.89083,0.719647,0.0363678
163.757,3.38247,-1.90381,159.944,-2.56371,-1.49429,199.26,0.658996,1.39181,-0.409521,0.0364396
76.2439,-3.28951,-1.11716,42.9482,1.45057,-1.94525,59.9706,-0.763686,1.31801,-0.828096,0.0320526
114.266,-0.896232,2.88073,34.8974,3.00426,1.89863,78.2465,0.928739,-0.359666,-0.982101,0.0314283
109.414,-1.60706,-1.65454,34.4303,2.51514,-1.21814,55.019,-1.17289,1.227,0.436397,0.029415
128.376,-0.560951,-1.13224,95.9142,3.15333,-0.736945,99.0948,0.0610501,2.01922,0.395294,0.0332694
135.542,0.630771,2.25932,68.9836,-3.61519,2.66884,79.2267,0.0944981,-0.69334,-0.40952,0.0337385
107.364,3.39174,-1.34503,41.5426,-2.35281,-0.980727,92.6929,1.86768,2.1699,-0.364305,0.0372924
92.1558,1.79302,1.13418,49.166,-3.92401,2.98076,39.1172,0.755939,-1.37056,-1.84658,0.0327331
164.6,2.87086,-2.40708,33.1864,-3.64046,-2.21255,101.319,1.05923,0.556436,-0.194531,0.0353076
92.4811,1.11216,-2.47404,60.4158,-2.97379,-0.0735267,46.1236,-1.82871,1.87363,-2.40051,0.0305882
226.952,-1.02489,-1.89217,59.4473,2.96155,0.22277,72.118,1.04581,1.32365,2.11494,0.0330423
169.992,-1.77802,0.113538,65.3019,1.2239,-2.32063,110.576,0.00677664,2.76759,-2.43417,0.0319022
71.1536,1.36924,-2.13633,45.7572,-3.00659,-2.18061,42.9868,-0.276242,1.33388,0.0442719,0.0315669
92.2762,-2.1539,1.8686,38.7868,3.15337,-0.381785,41.0867,-1.46743,-2.32397,-2.25038,0.0291995
86.1112,-2.43102,-1.18321,71.3885,3.43118,-1.93631,55.3246,1.79075,1.58882,-0.753091,0.0333985
52.441,2.34462,1.96333,42.9032,-2.57671,1.18267,46.5378,1.38424,-0.822833,0.780658,0.0319182
219.818,2.34535,0.589752,77.6093,-1.84972,-0.45234,111.483,0.475997,-2.67888,1.04209,0.033015
70.5285,-3.72393,1.37355,50.3632,1.86908,-0.0892456,44.0149,0.508268,-2.27457,-1.4628,0.028183
215.754,-0.598109,-0.605111,169.372,2.93321,1.98332,80.1473,1.65637,-2.78101,2.58843,0.033591
311.606,2.74633,-1.14968,69.9196,-1.58957,1.00235,195.786,1.79034,2.21251,-2.15203,0.0348806
259.469,-1.79983,2.55552,151.658,2.4707,2.22014,252.47,-0.0605689,-0.604869,-0.335377,0.0343221
130.255,-1.37321,0.172952,32.9945,2.66907,2.95785,69.7551,0.320062,2.87793,2.7849,0.0353494
124.675,2.07795,-2.92726,83.7881,-2.39386,-1.54706,99.3892,-0.910308,0.389843,-1.38021,0.033401
104.507,-2.06534,1.14182,85.919,1.95441,1.10478,112.19,-0.629477,-1.54057,-0.0370347,0.03226
100.149,-2.1875,2.01877,65.0374,2.54606,-2.29672,95.9392,1.68093,-0.391419,1.9677,0.0304019
71.3888,-2.50524,-2.40166,38.9747,1.60372,-1.56975,60.8557,-0.589932,0.908403,0.831912,0.0291406
324.545,-2.05903,-1.73012,152.777,2.16094,-2.44469,217.39,-1.05352,1.4668,-0.714576,0.0348499
132.457,-1.78353,-1.15494,64.5573,2.90865,0.00266817,80.7308,1.06456,1.73882,1.15761,0.0303057
130.135,-2.53208,2.06232,54.7042,3.36365,1.55844,97.1209,0.765903,-1.01235,-0.503887,0.0341102
173.016,2.40022,-1.20334,66.7235,-0.983745,-2.43135,110.129,-0.621772,1.83048,1.22801,0.0325775
185.458,-1.59332,-0.182839,76.5787,2.95007,0.184613,83.103,1.16243,3.00282,0.367452,0.0327892
77.2796,-2.90546,0.974037,35.0755,1.95385,1.91163,85.6869,-0.000940906,-2.10382,0.937589,0.0316809
71.8835,4.01018,-0.988254,56.4934,-2.16482,-0.829704,70.4279,1.75498,2.72314,-0.158549,0.0313625
61.4568,1.85846,2.32197,59.3862,-2.64935,0.601666,75.8833,-0.881461,-1.50365,1.72031,0.0321023
194.025,0.132868,1.34258,65.9692,-4.46118,-2.89238,100.126,-1.79211,-1.25443,-2.04822,0.0362311
129.589,1.36122,-0.382202,94.5711,-3.4255,0.98092,67.6337,-0.0810211,2.9226,-1.36312,0.0340937
118.086,0.461224,-2.55856,71.5931,-3.8182,-0.320389,51.5537,-2.22578,1.65551,-2.23817,0.033072
195.891,2.74795,-1.11719,66.0522,-3.45629,0.994199,35.6978,0.263798,2.38629,-2.11139,0.0355669
51.1407,3.07355,1.19452,43.2856,-3.27222,0.441797,49.8692,0.379018,-2.47601,0.752727,0.0334699
225.104,-2.58776,-1.6844,168.555,1.54314,-1.25514,70.8221,-0.421653,1.70949,0.429261,0.0351056
135.127,-1.03709,-2.87602,56.4079,4.22915,-0.0686461,34.9679,1.95515,0.542592,2.80737,0.0344086
109.94,-2.88448,0.657998,59.6337,2.57253,1.47073,73.117,-1.10655,-2.04527,0.812737,0.0337544
203.546,-2.24564,0.88701,84.1757,2.39062,0.975947,150.632,0.11956,-2.28643,0.088937,0.0328195
89.2746,2.34857,-2.37339,68.3058,-1.31919,-1.98273,75.8406,0.674546,1.29327,-0.390659,0.0324848
238.82,-0.818513,-2.09034,67.7931,3.37674,-0.537078,102.496,1.44815,1.75296,1.55327,0.0336789
205.963,-1.07294,2.12415,30.6689,3.84646,-2.31046,142.827,0.399352,-0.980774,1.84858,0.0333473
141.236,2.17618,-2.852,135.935,-3.07882,-2.65115,66.1319,-0.265609,0.863362,-0.200854,0.0348207
83.9885,3.55176,-2.70643,69.3206,-0.139811,-0.214688,35.8307,1.09548,2.18021,-2.49174,0.0328212
94.034,-1.71048,-2.9897,55.732,2.66847,-1.71701,128.683,-0.645267,0.972613,1.27269,0.0292792
105.083,-3.53415,2.98034,58.9894,1.4259,-1.49013,35.7455,0.33717,0.441117,1.81271,0.0340965
155.13,-2.48518,-0.803295,62.6961,2.22841,2.61812,124.013,-1.79789,1.99978,-2.86177,0.0330789
112.549,-0.85667,-2.22199,68.0106,3.46478,-3.04542,104.73,0.257997,1.00906,-0.823426,0.0333794
52.8188,-1.84747,2.13718,51.9509,2.16312,2.47245,51.9905,-1.35803,-0.908037,0.335262,0.0308324
142.838,2.3712,-1.42387,36.6901,-2.6254,2.48955,69.9947,0.826898,1.48914,2.36976,0.0347498
122.648,-1.5592,-1.39069,72.7544,1.68553,-1.12758,44.3433,-0.0748443,1.9421,0.26311,0.0285083
43.4943,-4.12946,2.87693,41.1281,0.20333,-1.5851,40.7793,-0.168025,0.159716,1.82115,0.0263898
233.818,-2.482,0.809348,100.192,1.16112,0.61714,287.705,0.300125,-2.48904,-0.192208,0.0325923
82.637,1.29622,3.03211,56.0063,-2.46304,1.59124,35.0932,0.892325,0.120655,1.44086,0.0297607
284.768,-1.34929,1.55252,93.4458,1.68334,-2.8748,102.565,1.15637,-1.1814,1.85587,0.0335384
294.594,1.40688,1.194,70.2618,-3.09035,-1.81673,115.084,0.0444223,-2.05717,3.01073,0.0331244
124.353,2.31181,-2.11112,91.9664,-1.09189,-1.14216,118.85,0.960494,1.45237,-0.968965,0.0321013
159.843,2.59121,-1.29305,33.7111,-1.88578,-1.84499,83.8315,-0.48491,1.74598,0.551943,0.0321633
123.023,2.87826,-2.26643,59.9436,-1.88326,-2.18138,78.2339,0.573822,1.42118,-0.0850499,0.0325315
131.872,-1.49177,0.521169,52.569,3.20962,0.659466,69.6152,0.614937,-2.58447,0.138297,0.0328749
179.679,1.52282,-1.63334,34.397,-2.26533,-3.01899,68.417,-0.470308,0.910957,1.38565,0.0321241
99.0594,-3.17509,0.263279,67.1034,0.279437,0.501213,154.598,-0.874838,-2.9328,0.237933,0.0321647
74.1294,-2.26005,-2.75605,49.5625,2.48342,2.1856,40.9183,-1.51779,-0.106653,-1.34154,0.0293747
135.112,3.55147,-1.30045,111.405,-0.543699,0.0637951,167.147,0.472842,2.63366,-1.36424,0.0338843
94.8636,2.85931,-1.38201,90.934,-2.67452,0.620904,72.9163,-1.17272,2.92039,-2.00291,0.0301667
102.162,2.90879,-0.879746,92.7598,-1.11504,-0.660264,99.4576,1.54519,2.38814,-0.219482,0.0327913
230.257,-0.638248,1.16853,40.3948,3.01612,-3.00547,166.343,-0.101796,-1.51075,2.10919,0.0321148
111.067,1.42131,-1.61111,61.0377,-2.42067,-0.475907,124.602,0.285542,2.14097,-1.1352,0.0317632
138.13,-2.50193,2.1258,123.897,1.38829,-3.11754,147.594,-0.300393,-0.639066,1.03984,0.0329776
152.746,-1.19079,1.55533,65.3304,3.22326,-3.02504,105.423,0.124079,-1.5558,1.70281,0.0326861
132.937,2.02129,2.68217,59.9833,-2.96447,-2.21927,42.2158,0.126903,-0.0212885,-1.38175,0.032897
144.959,2.14233,-0.628929,121.022,-2.54136,-1.32429,150.525,0.647506,2.11052,0.695365,0.0342866
297.244,-2.90246,1.33959,42.9714,2.19073,3.11947,136.742,-0.422034,-1.75506,1.77987,0.0345123
267.47,-1.28878,-2.6165,38.2001,3.72246,-1.46073,243.651,-0.787039,0.571014,1.15577,0.0339528
194.699,-2.71201,2.58629,153.639,1.16979,1.59473,200.334,-0.323107,-0.903169,-0.991566,0.0329771
88.453,-2.55896,2.58854,65.2096,1.60679,-2.37794,23.7238,-2.4952,1.02737,1.31671,0.0290651
184.607,-2.40809,-2.45297,32.7845,3.73698,-2.3092,157.529,0.844404,0.629002,0.143767,0.0342272
78.7633,2.84923,-1.40063,47.0909,-1.96997,1.43761,62.3147,0.060517,2.38425,-2.83823,0.0329254
83.5895,-3.57397,1.29143,59.7308,3.10855,-1.0875,69.25,0.266021,-1.75755,-2.37893,0.0332357
162.588,0.377559,0.776918,50.7676,-3.65447,2.27131,134.257,-1.01088,-2.1185,-1.49439,0.0307281
61.7516,3.68792,-0.954159,46.2279,-1.0359,-2.00612,62.2343,1.12609,2.30842,1.05196,0.0300819
455.327,1.33404,-2.03249,110.69,-2.12508,0.58194,295.045,-0.706589,1.28707,-2.61443,0.0338526
354.664,1.9218,1.86545,315.72,-1.50773,1.66391,576.752,-0.289921,-1.346,0.201543,0.035098
63.6709,2.38457,1.88257,55.1125,-2.22971,0.933445,73.5569,1.77124,-1.62043,0.949121,0.0319144
97.5672,2.12683,2.00472,67.0331,-1.30385,-2.58114,90.9,-0.804301,-0.289175,-1.69733,0.031272
72.968,-0.855941,2.4029,64.3126,4.10732,2.34791,53.1279,1.56637,-0.858026,-0.054996,0.0312101
163.93,2.39769,-1.64896,73.0341,-3.06895,-1.789,157.143,-1.26591,1.34292,0.140042,0.0332182
193.924,1.86977,3.12738,40.3262,-2.17567,-2.99254,137.641,1.44242,-0.0225241,-0.163265,0.0322958
90.2014,-3.80942,0.0775603,88.4827,3.01102,0.89979,101.701,-0.89578,2.98822,0.822229,0.0361119
127.403,-2.0866,-0.824753,97.1522,2.52482,-2.9631,95.5774,-1.79014,1.63109,-2.13835,0.0331981
165.097,-2.74911,2.55175,60.6457,1.8455,2.35059,151.516,-0.901692,-0.738417,-0.201158,0.0329471
117.283,-0.804613,2.51128,37.3222,4.61967,-2.23048,121.272,0.440835,-0.154177,1.54142,0.0348744
93.2524,2.91064,-2.57588,75.4195,-2.5644,-1.42112,141.265,-0.0541537,1.23117,-1.15476,0.0341882
151.924,-2.53385,-2.61383,71.3318,2.91791,2.99179,116.759,-0.164045,0.210639,-0.677559,0.0343704
136.921,1.56316,-1.19566,73.6322,-3.4918,0.100033,102.493,-0.527576,2.67181,-1.29569,0.0333475
150.053,-3.2565,-1.24462,88.0181,3.13878,2.98964,78.2621,2.26719,1.17412,-2.04892,0.0362082
122.139,-3.17332,1.95408,85.9988,3.65629,-0.168766,79.7415,-2.19189,-2.37954,-2.12284,0.0351627
59.3602,-2.77862,2.57786,30.4993,1.77634,0.536187,60.7755,-0.83839,-1.08704,-2.04168,0.0303734
76.0936,1.02527,-2.70825,72.3959,-3.42396,-2.94435,94.0172,-0.993456,0.276295,0.236097,0.033208
74.6046,-1.98086,1.13407,45.7893,2.12422,-0.635241,40.1032,0.426761,-2.52253,-1.76931,0.0311299
132.511,2.04537,1.94008,49.9288,-3.18305,1.25512,112.337,-0.899754,-1.39995,0.684967,0.0298332
167.353,-1.75847,2.29925,83.6124,2.43331,-1.65915,78.2664,0.581804,-0.199405,2.32479,0.0313791
90.9216,-3.92939,1.27879,58.0651,1.45433,2.77604,60.8307,0.595812,-1.45449,1.49724,0.0342802
201.729,-2.77782,2.43939,71.2377,4.21737,-0.201955,145.568,-0.582338,-0.998103,-2.64134,0.037545
67.4159,-2.52797,0.525163,66.9579,3.09167,2.36884,39.0202,1.07409,-1.67004,1.84368,0.0328439
132.176,-2.95835,3.13684,60.3279,3.89489,-1.22986,112.02,2.04709,0.834675,1.91649,0.0361093
329.661,-2.50973,-0.433874,101.985,1.76353,0.687477,309.803,0.306797,2.90978,1.12135,0.0355602
68.2772,0.828314,2.06389,41.2047,-4.41106,1.5453,32.3288,-1.20734,-0.317726,0.518593,0.0338047
131.539,2.32759,2.53237,62.9982,-2.09564,2.4934,78.867,-0.37102,-0.412412,0.03897,0.0327457
67.741,-3.85176,2.9122,62.5251,1.40521,-2.72159,88.9021,-2.42166,-0.579406,0.649392,0.0341254
255.443,-1.71838,-1.54689,76.8049,2.55533,1.08024,140.491,-1.05312,1.72336,2.62713,0.0333765
79.6348,1.67849,2.75764,43.9462,-2.18573,2.67421,73.5477,0.936896,-0.417637,0.0834212,0.0282209
167.284,-1.32068,-2.77128,112.908,3.53711,2.49272,84.5381,0.211934,0.190156,-1.01918,0.0332601
102.278,-0.0246288,-0.95718,32.7375,4.60635,1.26756,58.8178,2.31544,2.18745,2.22474,0.0310779
153.089,-1.24562,1.06521,96.6933,3.58916,-0.933332,121.834,2.01777,-2.8694,-1.99854,0.0348721
79.2529,1.92825,0.0222468,70.3779,-2.76143,-0.154822,64.7249,-1.8863,2.44049,0.177069,0.0348261
139.082,3.14829,0.89137,76.0269,-2.90515,0.231318,149.699,0.509542,-2.27662,0.660052,0.0360274
91.8668,-1.2714,1.0068,41.2829,3.07168,0.313721,53.1674,0.678947,-2.20234,-0.693081,0.0323764
