SignedAcoplanarity,Weight,Phi_PiPlus,Phi_PiMinus,Eta_PiPlus,Eta_PiMinus,Pt_PiPlus,Pt_PiMinus,ipX_PiPlus,ipY_PiPlus,ipZ_PiPlus,ipX_PiMinus,ipY_PiMinus,ipZ_PiMinus
5.414,1,-0.995993,2.99941,-1.2883,-0.149504,15.2074,25.7455,-0.936568,0.0762295,-0.342096,0.196272,0.446776,-0.872851
5.88107,1,-1.92986,1.82615,0.270466,0.199332,17.7569,51.5362,0.882709,-0.402318,-0.242826,0.966215,0.226873,0.122297
5.59376,1,-0.107412,2.56666,-2.06131,-0.948852,22.0434,26.0164,0.403193,-0.905996,0.128865,-0.597519,-0.799551,0.060734
5.7748,1,0.989073,2.79923,1.76299,3.16135,34.0572,15.877,-0.356197,0.912678,-0.200356,-0.625795,0.776641,-0.0721731
4.27706,1,0.631281,3.10381,-1.55235,-2.78551,116.571,15.0684,-0.119602,0.970131,0.211049,-0.244499,-0.969308,0.0257279
5.21623,1,3.01939,-0.162582,1.78615,2.61563,34.6796,29.0915,0.751027,-0.59693,0.282191,-0.762801,0.634285,0.12577
3.8541,1,-0.320143,-2.45651,-2.39636,-0.281468,54.1952,0.926879,-0.515124,0.845826,-0.138658,0.300215,-0.672382,0.67659
5.12723,1,0.366877,-2.7121,0.15328,1.97471,16.4122,11.0153,-0.282284,0.351694,0.89254,0.921822,-0.333257,0.197948
4.3304,1,2.58868,-0.698894,-0.80433,-2.94513,14.3853,10.2639,0.59092,0.801505,-0.0916681,-0.9935,0.0753363,-0.0853399
4.03193,1,-0.191658,3.02575,1.20147,1.25262,53.8561,1.72988,-0.291806,-0.953966,0.0692707,-0.65554,0.607249,-0.448906
0.590741,1,-1.37074,-0.913014,2.02865,0.414601,13.7783,29.8919,-0.568485,0.787846,0.236904,0.752738,0.254181,-0.60727
0.645381,1,3.05683,-0.312458,-1.70826,-3.1478,3.86185,45.9802,-0.587961,-0.785134,0.194592,-0.228078,-0.973617,0.00707815
1.0327,1,2.70228,-0.230334,-4.33091,-3.95007,4.66008,45.3228,-0.409617,-0.912257,-0.000454612,-0.945464,-0.324092,-0.0326082
3.54759,1,2.70366,0.0363828,-1.07258,-0.632197,11.6219,57.706,-0.602242,-0.780853,0.166054,-0.0213641,0.999525,0.0222282
5.18515,1,0.418272,-2.0235,2.15004,0.823321,29.2328,37.0951,0.307889,-0.951099,0.0247907,0.595571,-0.697374,-0.398705
0.499735,1,0.26345,-3.08289,1.06086,1.45522,59.8751,4.37659,-0.321443,0.945585,0.0504267,-0.448546,0.872059,-0.195755
5.17327,1,-1.16706,-2.7663,0.630793,0.991619,92.2667,28.4651,0.479125,-0.376123,-0.793077,-0.23447,0.965098,0.116663
5.64428,1,-0.801629,2.55082,0.998445,1.86764,53.8122,31.3192,-0.677046,-0.734351,-0.0483567,-0.95607,-0.197642,-0.216488
3.88902,1,2.58995,-0.65815,-1.88056,-1.03522,3.98318,35.9858,0.92688,-0.242813,-0.286244,-0.244081,-0.921757,0.30131
0.092032,1,1.9443,-2.49937,-2.20188,-0.0113984,1.33877,29.2577,0.209048,-0.953767,-0.215933,0.518649,-0.683609,-0.5135
2.44355,1,0.723792,-2.74211,0.872749,-0.112566,9.89973,9.26622,-0.296315,-0.67406,0.67664,-0.315605,0.862371,-0.395866
0.0760978,1,-3.04553,0.0906896,-2.09763,-3.8984,20.6462,14.0384,-0.706581,-0.681203,0.191588,0.802673,-0.595652,0.0302385
5.79709,1,1.29163,-2.16365,0.764217,0.625691,61.5231,1.0993,0.954321,-0.0124424,-0.298526,0.264277,-0.706392,-0.656634
5.10056,1,2.29559,-0.964675,-2.19617,-1.86458,33.9226,50.5076,-0.959573,0.216538,0.179809,0.892774,-0.369378,0.257905
2.73362,1,-1.51953,1.56479,1.0126,-0.642505,4.64994,28.9297,0.426897,-0.684734,-0.590677,-0.748269,0.378931,0.544523
3.32828,1,-1.53193,2.48811,-1.20451,-0.604891,72.5496,18.6867,0.910115,0.356399,-0.211356,-0.709689,-0.656391,0.255914
1.12332,1,3.03753,1.67487,0.564265,0.473603,7.55271,78.9533,-0.387389,-0.765168,-0.514245,-0.342952,0.387132,-0.85587
3.16719,1,-1.01508,2.02708,1.43065,-1.38267,28.0036,8.04855,-0.81545,-0.578004,-0.0308619,0.839333,0.540115,0.0616028
3.35374,1,1.49244,-1.86743,0.311242,0.080262,56.0169,5.75139,0.949447,-0.160197,0.269975,-0.861562,0.225107,-0.455014
0.193055,1,1.00294,-2.40665,-2.52591,-2.33852,27.9558,10.6057,0.772821,0.616497,0.150598,-0.652077,-0.733944,0.190059
4.44012,1,1.56602,2.12509,3.37347,-2.92486,2.67592,2.18925,-0.732463,0.679226,-0.0463692,-0.462048,-0.885158,-0.0548422
6.10363,1,0.897465,-2.58067,-3.46061,-1.36775,26.3836,13.2852,0.99438,0.0964144,0.0437328,-0.212117,-0.908134,0.360969
4.25445,1,1.60195,-1.22595,1.43231,0.131701,28.8845,11.7346,0.986095,0.154018,-0.0624019,-0.339929,-0.249363,-0.906789
3.98015,1,2.11246,-1.19291,-1.41223,0.0949952,48.9733,25.9247,0.958851,-0.0519833,-0.279111,-0.880362,-0.378701,-0.285568
1.69108,1,-1.24145,1.96854,0.530088,-0.259484,14.0755,16.7133,-0.806495,0.0689239,0.587209,0.649542,0.447787,0.614477
2.43352,1,0.914943,-2.32515,-1.15648,-2.75129,32.7429,16.5005,0.935917,-0.21222,0.281109,-0.878911,0.475862,0.0327101
5.65582,1,-0.256413,3.03238,-0.708027,0.317815,42.5928,9.07047,-0.0742915,0.915447,-0.395522,0.160467,0.97309,0.165365
5.8317,1,-2.60281,-0.269009,-0.247255,-3.50577,18.0853,13.0864,0.491201,-0.866231,0.0914583,0.855912,-0.513881,0.0578001
1.73373,1,0.381634,1.81472,1.26027,-3.08791,27.2362,2.1547,-0.558862,-0.679126,0.475879,-0.58727,0.804984,0.0843467
0.832417,1,1.69067,-1.9438,-3.18885,-2.99473,2.1876,45.7124,0.995817,0.091335,-0.00234556,0.340144,-0.937365,0.0751588
0.614989,1,-2.2623,3.07291,0.99505,1.42103,90.8528,1.81976,0.896001,-0.0795903,0.436862,0.735156,0.57701,0.355815
5.59756,1,2.27842,0.15551,-1.61132,0.525036,29.6998,19.6431,0.431584,-0.820074,-0.375785,0.0814043,-0.987889,0.132096
0.146436,1,2.06165,-1.49013,0.877471,1.20973,23.5447,49.192,0.346341,0.777322,-0.525184,0.85083,-0.418337,-0.317933
5.38697,1,-1.84581,1.26075,2.87016,1.81742,1.98356,37.6178,0.0083381,-0.994055,-0.108562,0.99208,0.0477489,-0.116179
4.36577,1,-1.0158,2.51153,2.46765,0.283367,5.24824,43.9042,0.273851,-0.947987,-0.162256,0.521956,0.823719,-0.221471
1.44527,1,0.346514,2.38289,0.97427,2.41091,24.5269,22.735,-0.5759,-0.518642,0.631941,0.442793,0.89504,-0.0532677
5.29026,1,0.615721,-2.36777,1.57939,1.13644,18.6644,59.4385,0.689889,0.607616,-0.393518,-0.894648,0.342849,-0.286461
1.93433,1,-0.643398,2.7734,-0.708212,-0.592254,67.1646,20.0595,-0.317312,-0.879083,0.355705,-0.0795257,0.809061,0.582319
4.53414,1,-2.08408,0.91854,2.41813,2.40488,31.9446,37.2725,0.715195,0.678141,0.169175,-0.85804,0.513171,0.0205681
1.89217,1,2.43257,-2.49636,1.06605,-0.143971,6.62947,35.8479,0.25086,-0.794521,0.552997,-0.597427,0.699506,0.392138
0.492914,1,-1.43793,1.44177,-2.36725,-2.73726,20.4867,39.3198,-0.555092,0.814917,-0.166682,-0.857598,-0.508081,-0.0798712
5.9974,1,-2.09206,2.64839,-0.671175,0.69444,38.8264,27.2438,-0.27009,-0.520155,0.810241,-0.350255,-0.92114,0.169769
1.62838,1,-1.49038,0.755435,1.1385,1.16137,11.7472,77.94,0.355057,0.771204,0.528374,0.887878,-0.370988,-0.272105
0.639489,1,0.543347,-2.53323,2.266,-1.07362,13.0217,21.4569,-0.672186,-0.713413,0.19801,-0.829048,-0.0652257,0.555361
0.883479,1,0.577269,-2.60468,-3.43201,-3.98955,25.2721,58.1104,0.957894,-0.284046,0.0419107,-0.86276,-0.504257,0.0370023
1.52725,1,-2.00115,1.33355,0.930162,1.7241,34.7461,65.7036,-0.054541,0.771499,0.633889,0.749134,-0.641574,0.164865
4.86387,1,1.33012,-0.940511,-1.46094,-0.893205,32.9424,8.20237,0.437153,0.791077,0.427895,0.619667,0.748658,-0.235635
0.813028,1,-1.74603,1.149,1.56441,1.35744,39.7129,25.2233,-0.892616,0.434763,0.119234,-0.740185,-0.518728,0.42784
4.00616,1,-2.44056,2.99641,1.92682,0.526955,4.82561,52.4274,0.783442,0.552679,0.284191,0.404369,-0.389651,0.827441
5.60364,1,0.212651,2.34547,0.072669,-0.332846,7.57307,70.3523,0.208696,-0.977468,0.0316496,-0.290711,-0.627287,-0.722494
4.16378,1,1.06845,-3.12032,0.639149,1.52745,36.9076,7.35663,0.138472,0.56065,-0.816393,0.182391,0.978858,0.092577
5.13442,1,2.97417,-1.03931,-2.19762,-4.73117,65.6579,1.84319,-0.52256,-0.848446,0.084086,0.951761,-0.306557,0.013166
0.846926,1,0.00557944,2.91819,1.21653,2.27879,36.8732,14.5781,-0.766344,-0.404353,0.499215,0.930798,0.321944,0.173112
5.4043,1,-2.03681,3.04742,0.0254478,3.69138,3.42685,17.6028,-0.79887,0.388726,-0.45902,0.201197,0.979536,0.00539969
3.52564,1,0.0842782,-1.89829,3.47696,1.31162,40.667,1.38088,-0.910803,0.409292,0.0540125,0.986857,-0.0799764,0.14042
0.0956222,1,1.25858,-1.44597,1.9841,-0.385781,19.6946,0.805377,-0.903056,-0.389249,0.181589,-0.941338,-0.22007,0.255835
4.8778,1,-2.29049,0.672083,1.98432,2.8141,20.6339,22.3408,-0.930017,0.354458,-0.0970962,0.852211,0.509614,-0.118445
5.46788,1,1.99159,-2.02764,0.463307,-0.0726117,25.8701,45.9954,-0.887986,-0.173385,-0.425933,-0.773883,0.336959,0.53625
4.94491,1,-1.14927,2.88074,0.48905,3.79419,0.27162,6.77311,0.930833,0.305929,-0.199891,0.770844,-0.635708,0.0409151
3.48332,1,0.835239,-2.97343,-2.18484,-4.29489,50.4847,0.609253,0.644097,-0.764329,-0.0306556,-0.474776,0.880063,0.00875136
5.47721,1,1.78718,-1.7546,1.89879,3.4342,36.2257,31.1612,-0.736955,0.632731,-0.237802,-0.97622,-0.215315,-0.0251895
4.20684,1,2.87468,-0.339913,-1.7463,0.632512,3.77468,43.4006,0.855786,0.450547,-0.254239,-0.176783,-0.957937,-0.226061
5.93285,1,-2.43159,0.223069,3.25683,1.30684,4.80265,59.7254,0.420563,-0.90702,-0.0210029,-0.160675,-0.963085,0.215988
0.347857,1,1.06872,-1.95547,-0.356028,0.688189,44.9083,50.9249,0.214927,0.271171,0.938229,0.0033119,0.625041,0.780585
2.05084,1,-1.72576,-3.07916,0.866858,0.760444,78.745,28.2223,-0.394237,0.677368,0.621087,-0.123126,0.989692,-0.0731388
0.391004,1,-2.90912,-0.11141,-0.462601,0.494893,86.9569,2.24212,0.040636,-0.930252,0.364664,-0.0516788,-0.992093,-0.114374
5.81986,1,2.36815,-0.604163,-0.84968,-0.727855,49.1718,12.4273,-0.715469,0.187778,0.672937,0.565588,-0.2697,0.779341
5.33472,1,-0.794631,2.09128,-1.11462,-2.1036,24.2082,47.5927,-0.661418,0.467927,-0.586149,0.982868,-0.113241,-0.145418
0.943208,1,-1.45935,2.38477,-1.48782,-1.46867,59.643,27.6183,-0.509177,-0.788109,0.345866,-0.421226,0.805054,0.417679
3.54581,1,1.91158,-1.12545,-2.55733,-1.79018,40.0738,3.54518,0.884125,-0.453446,-0.112738,-0.631387,-0.762202,0.142825
0.765839,1,-0.50862,0.78903,-1.12336,-2.41148,76.9069,37.6544,-0.780149,0.236301,-0.579249,-0.412533,-0.895419,-0.167456
4.16693,1,-2.756,-0.452465,3.65645,0.864565,24.8978,7.6569,0.613549,0.78839,0.0447065,0.501534,-0.517159,-0.693549
0.648603,1,-2.46897,0.580146,1.22376,1.78819,13.8225,19.3377,-0.18136,-0.877734,-0.4435,0.754678,0.570075,-0.324771
0.297285,1,-1.21006,2.18952,3.93004,1.7651,10.3976,51.9818,-0.996421,0.0828293,0.0168679,-0.0323133,-0.962355,0.269868
4.27043,1,2.8463,-0.255487,2.27596,1.62635,38.4561,0.99953,0.746385,0.6566,0.108565,0.920949,-0.10467,-0.375362
4.59991,1,2.91058,-1.0358,0.0381803,0.119799,43.7509,31.9914,0.143088,0.462384,0.875058,0.752187,0.369631,-0.545515
0.494029,1,0.923418,-2.01287,-1.99205,0.35844,25.5985,9.70316,0.935181,0.278666,0.218591,0.400965,0.174537,0.899313
5.54705,1,-1.91623,2.62577,0.665505,0.419658,17.8755,12.4509,0.191772,0.549533,0.813165,0.044515,-0.612705,0.789057
2.34885,1,0.607942,-2.06616,-2.33127,-2.77644,6.2895,75.4312,0.666469,-0.745152,0.0238259,-0.99565,-0.0654124,0.0663565
0.761554,1,0.550209,-1.57321,0.211987,2.90105,42.852,3.21625,0.442981,-0.84479,0.300163,0.986498,0.162759,0.0182088
3.11714,1,-3.11299,-0.0267639,0.521456,0.937984,11.6048,52.541,0.407917,0.485759,0.773073,0.628773,-0.502396,-0.5935
4.98634,1,2.12902,-1.98094,0.393702,-2.15492,18.1327,46.3394,0.166989,-0.337,0.926578,0.986916,0.111472,-0.116492
4.03493,1,-2.38479,0.888109,-1.76715,-1.65127,36.2935,42.7029,0.795559,0.510177,-0.326811,0.950125,0.135881,0.280712
1.70027,1,-0.00847612,-3.02178,-3.20915,-1.50166,14.2129,11.1207,0.993161,-0.0846409,0.0804153,-0.151635,0.98832,0.015196
3.71569,1,0.468114,-2.64282,1.72842,2.22265,16.7442,51.7824,-0.810339,0.559987,0.172526,0.513767,-0.857883,0.00894579
4.22686,1,-0.176362,1.80373,-1.20179,-1.54201,38.9466,43.7195,-0.22352,0.940861,-0.254595,-0.423206,0.813556,0.398777
1.38295,1,-0.140404,-3.01382,-1.44873,-2.89876,9.16382,37.7688,0.89696,-0.00727052,0.442053,-0.0306892,0.999472,-0.0107112
6.20486,1,2.51994,-0.569111,-2.30943,-2.46332,53.0904,28.5234,-0.187607,0.971615,0.144113,0.959733,0.256297,0.114996
1.49238,1,0.300299,-1.53073,-1.75263,-3.53441,19.1321,43.7095,0.738235,0.596442,0.315067,-0.323031,0.944737,-0.0558857
2.37465,1,0.743306,-2.70152,-0.375982,0.900364,21.4326,41.7067,-0.564753,0.775282,0.282829,-0.245176,-0.799902,-0.547764
5.41424,1,2.4116,1.08649,-1.53831,1.08502,37.6295,11.0961,0.950988,0.0426141,-0.306278,0.77002,-0.621126,0.145851
4.43881,1,-2.9775,0.347564,-0.915627,-1.98178,45.4069,23.252,0.729125,-0.00887095,-0.684323,0.6021,-0.794088,0.0830658
4.25314,1,-2.61233,0.787213,1.5772,-2.9295,9.93616,0.357602,0.45973,0.816548,0.34914,-0.993859,0.086838,-0.0685755
0.794322,1,-2.65102,-0.285294,0.455024,2.05794,87.9892,5.39277,-0.0946152,-0.609541,-0.787088,0.844588,0.506551,-0.17343
6.02758,1,-2.01377,0.64812,1.25647,2.76985,67.7313,2.40737,-0.364504,-0.767977,-0.526639,0.756789,0.641662,-0.124666
5.54376,1,-2.38396,0.667091,0.854258,0.593363,76.2035,35.0764,0.838402,-0.154632,0.522658,-0.413094,-0.335791,0.846521
1.64301,1,-2.74082,0.471998,-4.56526,-2.28812,8.00577,30.8782,-0.85267,0.52231,0.0121014,0.972173,-0.169483,0.161727
0.719298,1,-0.873459,1.86126,-0.242042,0.493231,73.9071,6.56112,-0.716151,-0.666252,0.207934,-0.336239,-0.520972,0.784558
5.98128,1,-0.401888,1.79898,0.257991,-1.96534,9.75714,12.6174,-0.192122,0.190057,0.962791,-0.92962,0.335075,0.153396
2.53775,1,-2.02333,1.34741,-0.103069,-0.031051,4.18864,67.5792,0.27385,-0.0227535,-0.961503,-0.741695,0.18899,0.643562
0.290122,1,-0.984791,-2.17451,1.09699,2.08462,61.0826,23.4195,-0.361574,-0.850408,-0.382193,-0.564451,-0.788306,-0.244885
0.341826,1,1.32295,-2.40056,0.700565,-0.250704,14.5054,17.4089,-0.908787,-0.0892735,0.407598,-0.685443,0.587936,0.429533
6.17424,1,0.27272,2.76278,-0.569196,0.347434,32.7765,10.6964,-0.443072,-0.299468,-0.844989,-0.418057,-0.201212,-0.885857
0.880353,1,1.50686,-0.688195,1.25602,2.73851,16.6027,17.7448,0.183916,0.832662,-0.522349,0.949035,-0.291732,-0.119268
1.85736,1,3.05633,1.52039,0.22905,1.7072,25.9528,50.4387,0.136987,0.962017,0.236131,-0.620779,-0.730237,0.285285
4.62999,1,2.98569,-1.93553,1.52534,-2.3237,2.60755,14.6853,-0.459154,0.847209,-0.267236,-0.829092,-0.536453,0.157561
5.3255,1,2.58088,-0.631108,1.26716,0.584623,11.2137,85.4891,-0.772367,0.36589,-0.519205,-0.321448,-0.858556,-0.399441
0.0162526,1,2.2177,-1.29184,1.16163,2.80605,38.9069,7.01336,-0.0898331,0.854903,-0.51095,0.842748,-0.530722,-0.0900578
1.30513,1,-0.402517,3.09544,-0.309539,-0.788139,3.37804,16.2758,0.0457681,0.688553,-0.72374,0.48157,-0.651735,-0.585945
5.85134,1,2.66014,-0.580927,0.934245,-0.744436,41.8658,14.1307,0.785759,0.0778901,0.613609,0.753875,0.476564,0.452282
6.27442,1,-0.425765,-1.52474,2.37833,3.63823,20.2244,17.0455,-0.55216,0.818767,0.157288,0.781203,0.623513,0.03089
1.05724,1,-1.71117,2.7841,0.590287,-1.27801,51.2149,12.4782,0.625663,-0.477765,-0.616673,-0.17842,-0.978248,-0.105818
1.93416,1,-2.77877,0.332161,3.77265,3.77413,56.2666,9.61421,0.0391669,-0.999126,-0.0146294,0.523058,0.851559,-0.0354711
5.96107,1,-0.617656,2.20688,-1.98932,-2.24501,15.2194,39.3099,-0.118988,-0.984103,0.131846,-0.882375,-0.469499,0.0313885
1.38613,1,1.97088,-0.986512,0.666249,2.88505,39.4299,10.6888,0.113353,0.639553,-0.760344,0.818182,0.57495,0.00316648
1.19443,1,2.98393,1.12299,1.83097,-1.53603,5.30297,17.8996,-0.176791,-0.984226,-0.00660174,-0.940596,-0.20791,-0.268426
0.585611,1,2.60551,0.789371,0.84129,1.68107,42.2764,36.5546,-0.709542,-0.636876,-0.301561,0.913809,-0.37965,-0.144287
0.328062,1,1.48652,-2.28329,-1.35306,-0.454748,71.9479,8.10959,-0.955096,0.275993,0.107797,-0.601795,0.726355,-0.332041
2.34413,1,-1.06324,1.8829,-1.16695,-2.10886,17.5077,61.8876,0.557706,-0.614995,0.557445,0.83782,-0.514035,-0.183916
3.33592,1,-0.145856,-1.75896,-0.733084,-1.41855,42.9984,59.4696,0.594821,-0.215862,0.774333,0.746673,0.562057,-0.355768
0.398819,1,2.20745,0.261574,1.35171,0.279484,17.4374,78.7118,-0.0726425,-0.919542,0.38622,0.288725,-0.950214,-0.117178
2.55389,1,-2.64099,0.552765,-1.42846,-1.57107,37.2605,10.3331,-0.801768,-0.389933,0.452902,-0.324347,-0.889184,-0.322723
2.59221,1,2.71135,-0.306051,0.966228,0.931585,56.2212,2.12312,-0.796835,-0.212768,-0.565494,-0.0476,0.949804,0.309204
0.691063,1,2.92696,-2.69145,-1.22411,-1.72324,149.939,64.4467,0.067545,-0.981874,-0.177093,-0.600314,0.796561,0.0715085
0.522399,1,3.04838,-2.55405,4.42879,1.16389,37.0114,3.63713,0.63491,-0.772403,0.0167995,0.805018,-0.533772,0.258908
4.8239,1,2.61201,-1.0089,0.380838,0.626096,64.7092,36.8891,-0.103418,-0.712563,0.693945,0.292923,0.699132,0.652235
0.260284,1,-1.91011,0.811257,-0.306966,0.160105,51.742,24.3312,0.900976,-0.188858,-0.390609,0.592585,-0.408809,-0.694059
5.18564,1,-0.599068,-2.90659,1.75596,1.27194,30.6217,36.2413,-0.959157,-0.1127,0.259454,0.229702,-0.973259,-0.00196801
1.03423,1,-1.48941,2.17316,-0.540297,-1.98055,20.4625,43.3532,-0.268124,-0.492777,0.827817,0.441475,0.88702,0.13526
0.53428,1,2.66972,-1.11396,-1.08043,2.08412,10.5744,7.26419,0.448054,0.893989,0.00558043,-0.0104576,0.974921,0.222305
5.53579,1,-1.25979,1.99315,0.600918,1.36955,41.9897,15.048,-0.554028,0.333023,0.762987,-0.737865,-0.655558,0.16062
1.97125,1,-0.546614,2.63228,-0.492347,-0.0838479,3.20002,18.7584,0.301452,0.873137,-0.383092,-0.313535,-0.676209,-0.666661
6.03106,1,2.93995,-1.76503,-2.38258,-0.220566,21.9168,56.6136,0.254964,-0.963429,-0.0824448,0.0209549,0.217045,-0.975937
0.51991,1,-2.40337,0.651448,1.82072,2.65159,25.532,38.4279,-0.964279,-0.0751621,-0.254,-0.269568,0.961562,-0.0522714
4.54035,1,1.48255,0.382323,5.3887,1.71961,2.0386,29.4641,0.0959352,-0.995347,0.00898087,-0.842651,-0.412308,0.346326
6.1764,1,-0.56617,3.09418,1.99385,0.368879,49.2075,1.18613,-0.420154,0.87806,0.229088,0.283217,0.693251,0.662714
1.20316,1,-2.61584,1.64748,1.4894,0.625132,42.0596,38.3755,0.569369,0.715587,0.404665,0.984573,-0.0384765,0.170693
5.93258,1,-1.64172,2.56138,0.477088,-1.7121,12.2098,46.6133,-0.955099,0.183413,0.232692,-0.942248,-0.225088,0.248
2.24371,1,-2.31273,1.49867,-1.57103,0.369196,7.60737,27.1041,0.322034,-0.924994,0.201693,0.38225,0.302921,-0.872997
4.0111,1,-2.22913,1.792,-2.75511,0.107384,12.4376,2.26001,-0.163055,0.982813,-0.0865514,0.774644,0.105439,0.623546
5.70455,1,1.61204,-1.47108,-0.338802,0.741083,51.6149,25.3084,-0.357234,-0.318235,-0.878129,-0.795393,-0.428699,-0.428447
5.02567,1,0.237887,-3.12951,1.16397,-0.65139,27.2733,10.2725,-0.735055,-0.386191,0.557271,0.0424716,-0.998149,-0.0435396
2.05537,1,2.62067,-0.619505,-1.76703,-3.01514,50.3574,5.79641,0.914041,-0.24642,-0.32219,0.959235,0.275943,0.0610289
1.95895,1,-2.64837,-0.258194,2.50461,0.466218,11.52,9.01719,0.243441,0.96362,0.110334,-0.492135,-0.407112,0.769456
1.37836,1,2.47311,0.289469,2.12691,-0.548569,19.3016,18.8323,0.447195,-0.868208,0.215015,-0.284425,-0.582651,-0.761328
0.186916,1,-2.62058,0.941721,0.0751611,0.188008,23.1694,57.9984,-0.162237,0.417801,0.893936,-0.340609,0.0280543,0.939786
5.34433,1,-1.90649,1.56907,-0.171047,0.206586,18.0733,14.4017,-0.904134,0.357927,-0.233304,-0.323766,0.19326,-0.926189
4.06071,1,0.580368,-2.46669,2.14432,3.76497,61.2314,10.2622,0.758146,0.610143,-0.230089,0.133779,0.990444,0.0335335
4.12181,1,0.598178,-1.11928,-0.303328,-1.2251,4.25901,65.0651,-0.613282,0.682322,-0.397897,-0.158308,-0.873282,0.460779
3.24086,1,2.54565,1.73043,0.232814,-0.967195,1.25024,56.6701,0.100342,0.506405,-0.856438,0.766249,-0.425428,-0.481532
4.72528,1,1.77212,-1.93559,-0.0820465,-0.755099,52.9544,26.0343,-0.642444,-0.193281,-0.741557,-0.754943,-0.249743,0.606373
4.06651,1,2.55215,-0.64015,2.38765,2.04609,26.1589,44.1784,-0.758645,-0.649589,-0.0499299,-0.501461,0.832258,0.236397
4.98147,1,0.444545,2.66464,-1.39113,-0.814469,4.992,107.071,-0.242598,-0.914175,-0.3247,0.682736,-0.107511,-0.722712
0.207874,1,-0.385635,1.19428,0.657203,-0.335059,14.0961,104.476,0.517587,-0.256272,-0.81635,0.429715,-0.455988,-0.779371
0.598314,1,-0.0880719,2.17892,-0.658352,-0.49912,30.5451,27.4464,0.570906,-0.0918624,0.81586,0.271539,0.642896,0.716206
6.13591,1,-3.01881,-0.636331,2.94316,0.746801,28.3556,17.3453,0.594555,0.800759,0.0727315,0.594626,0.804002,-0.000573312
0.618414,1,1.36247,-1.62385,0.695387,-0.105204,20.7382,19.363,-0.313192,0.619835,-0.719525,0.231066,0.0899799,-0.968768
4.90707,1,0.864681,-3.0988,-2.11287,-2.73665,73.8549,37.3227,-0.925797,0.36981,-0.0783582,-0.966714,0.223565,0.124429
6.0393,1,2.90198,0.676419,-2.40939,-0.975202,56.5758,4.53005,0.120759,-0.990626,-0.0638576,0.822618,-0.484706,0.297254
6.2779,1,-1.16371,2.11384,-1.15229,1.14258,1.70755,97.5334,-0.886429,0.235788,-0.398307,-0.869218,0.210829,-0.447226
2.52004,1,2.13683,0.575033,0.416724,2.12225,22.4991,18.6973,-0.637145,-0.630264,0.443637,0.963244,-0.208954,-0.168816
4.83231,1,-1.32278,1.91938,0.567057,1.50323,29.9027,53.4276,-0.922612,-0.342762,-0.176919,-0.183328,0.888727,-0.420186
0.103533,1,2.06534,-2.34416,0.320832,0.0594923,31.2256,43.8284,0.40789,-0.115857,0.90565,0.31422,-0.230124,0.921037
4.32432,1,-0.90779,-2.90524,-0.0941377,-2.50282,4.72348,21.755,-0.198618,-0.03796,-0.979342,0.507681,0.85393,-0.1143
0.848208,1,-0.0659401,1.68513,-0.150865,4.99133,1.74246,4.45078,0.15353,0.682373,0.7147,0.0359912,0.999262,-0.0134393
1.07544,1,-0.0720207,-2.40499,1.56624,1.95991,49.4501,23.4857,-0.867516,-0.335396,0.367323,0.30148,0.92218,0.242267
5.70452,1,2.33421,0.128794,-0.329681,-1.34834,27.8602,70.652,-0.681335,-0.354458,0.640424,0.737752,-0.566654,0.366914
3.93006,1,2.38673,-1.59601,0.423727,-0.0212123,129.004,5.86853,-0.529235,-0.778111,0.33831,0.976511,-0.0291581,0.213484
6.19102,1,-1.04971,2.03961,-1.39968,-1.21385,13.5401,52.7063,0.759758,0.643317,-0.0944028,0.930219,0.361422,-0.0637731
2.46822,1,1.28871,-2.05425,2.48573,3.07426,18.2357,15.3658,-0.0610899,0.985876,-0.155937,0.990136,0.129585,0.0532707
3.68767,1,-1.42316,1.04254,3.10924,2.28881,9.24865,84.8724,0.956428,-0.289461,-0.0381945,-0.975373,-0.176707,0.13199
5.89712,1,2.0797,2.87237,0.0591991,1.14066,103.782,60.3772,0.873458,0.486849,0.00700562,0.710548,-0.417179,0.566643
2.21671,1,-2.00938,2.89096,-5.27696,-1.62279,3.75161,60.8193,0.957594,0.288041,-0.00681858,0.928087,0.0978124,-0.359286
0.354111,1,-0.48246,-2.8974,-1.30272,-1.15378,1.99958,18.205,-0.893825,-0.115508,-0.433284,0.709989,-0.591275,-0.382504
4.09696,1,-2.64819,0.908866,1.32895,3.88377,8.57823,64.6104,-0.358083,0.930949,0.0714903,0.996334,0.0808897,-0.0278346
0.159038,1,1.52147,-1.59869,0.878866,3.26136,3.49588,16.1484,0.580532,0.560539,-0.590575,0.643652,-0.763178,-0.0571996
0.18122,1,-2.56338,0.748095,0.218871,1.35798,19.897,47.3569,-0.535907,0.842604,0.0531262,-0.767484,0.637109,0.0711435
1.54562,1,0.394136,-2.91883,-0.620968,0.502574,17.7883,52.6871,-0.119273,0.921901,0.36861,-0.502845,0.281174,-0.817367
0.603927,1,2.88027,-0.246476,1.06818,2.03362,13.612,64.1166,0.786758,0.319924,0.527882,-0.949944,0.177842,0.256862
0.496814,1,-0.562448,2.43867,1.81735,0.674574,25.244,13.9194,-0.556708,0.776435,0.295338,0.775277,0.276363,0.567952
0.929796,1,-2.88337,0.642405,1.4759,0.205835,3.59653,9.88803,0.689438,-0.684398,0.237224,0.592142,-0.608572,-0.528213
