SignedAcoplanarity,Weight,Phi_PiPlus,Phi_PiMinus,Eta_PiPlus,Eta_PiMinus,Pt_PiPlus,Pt_PiMinus,ipX_PiPlus,ipY_PiPlus,ipZ_PiPlus,ipX_PiMinus,ipY_PiMinus,ipZ_PiMinus
1.18003,0,0.302391,-2.09049,-0.490008,-1.77334,4.37112,82.07,-0.51944,0.287322,-0.804753,0.981703,-0.141398,-0.127537
3.38373,0,1.62787,3.13236,-1.06156,-2.2283,7.06704,30.6632,0.989714,-0.0876041,-0.113103,-0.797757,0.577017,0.175027
4.78585,0,0.89593,-1.48393,1.63511,-0.297833,7.66989,29.9123,-0.771663,0.636005,-0.00585924,-0.599329,-0.279752,0.750029
3.0354,0,-2.58587,0.111328,-2.35064,-0.320886,3.75157,31.1744,0.983151,-0.104369,-0.150072,0.237327,0.432592,0.869793
2.67972,0,0.903854,-2.32143,-0.309779,-2.03822,30.1033,11.2759,-0.39536,-0.056013,-0.916817,0.065172,-0.981782,0.178484
0.296289,0,2.37137,-0.402953,-1.64921,-1.78156,74.781,16.9535,0.907224,-0.258585,-0.33178,-0.339267,0.911618,-0.232058
2.36146,0,-1.93575,1.19417,-3.10242,-2.51186,37.6767,52.4218,-0.998881,-0.032017,0.034802,0.998222,-0.00277445,0.0595346
3.44863,0,2.6685,-2.08873,2.42037,2.60839,133.138,4.04,0.910522,-0.374228,0.175793,-0.0918551,-0.986754,-0.133715
6.27189,0,2.9112,0.409458,-0.371126,-0.593409,85.5621,14.0482,0.325089,0.899232,-0.292742,-0.508972,0.833565,-0.21475
2.10543,0,2.343,-0.672556,-2.86232,-0.902007,21.4387,22.4398,0.948256,-0.301152,-0.100585,0.82253,0.111187,0.557747
5.44383,0,-0.187734,2.68684,-0.00911563,0.914298,41.2273,19.7482,0.0406428,0.165816,0.985319,0.322683,-0.741724,0.58798
4.90258,0,-2.9776,-0.0698041,3.23887,3.09873,11.1644,37.8116,0.145225,-0.989398,-0.00143313,-0.988558,-0.122238,0.0883744
3.29701,0,-0.500432,1.49619,-1.99477,-1.23717,40.649,21.9515,-0.936999,-0.293912,-0.188809,0.993333,0.0703047,0.0913577
2.12332,0,-0.265885,2.37569,-0.254202,1.37281,13.2172,43.3305,-0.042593,-0.774078,0.631655,0.672676,0.739782,-0.0151462
2.83706,0,-2.45333,0.337169,1.38334,1.3277,13.9204,58.5205,-0.313326,0.931057,0.186974,0.405563,-0.912907,-0.0460316
4.28659,0,1.28917,-1.77524,0.0533679,-1.11149,33.878,42.6102,-0.438607,0.17588,-0.8813,-0.75313,-0.474453,0.45573
2.66039,0,-2.43534,0.975076,-0.200484,-1.41348,26.662,41.7724,-0.142641,-0.137606,0.980162,-0.210017,-0.875267,-0.435662
1.43952,0,-0.337803,2.62004,1.49432,2.49405,17.6795,18.1555,-0.724807,0.553737,0.409915,0.280694,0.959005,-0.038982
1.45902,0,-2.19323,0.704541,-1.7887,-1.28865,39.4065,33.5855,-0.981522,0.0761034,0.175565,0.889255,0.10564,0.445045
1.81512,0,-2.51645,2.32803,-1.92776,-0.867451,51.5211,38.3958,-0.96663,0.151404,0.206646,-0.448809,0.538185,0.713391
2.66363,0,-1.36954,-0.114254,-0.81383,1.86205,47.5008,10.7925,0.328899,0.676674,-0.658739,-0.74158,-0.636664,0.211465
3.03609,0,-0.740425,2.45997,0.0522062,1.19153,47.2623,27.8342,-0.0709201,-0.000375842,0.997482,-0.519228,0.656809,-0.546813
3.33682,0,-0.922492,2.05129,0.0162895,2.31016,22.9412,7.17146,0.129746,0.0780856,-0.988468,0.605618,-0.771912,0.193336
3.64807,0,0.727841,-3.00836,0.01946,0.0230087,3.31718,24.3235,0.287079,-0.29553,-0.911179,-0.0930304,0.797386,0.596256
5.06651,0,2.15461,-1.59525,0.582159,0.653495,39.6245,27.7499,0.775064,0.615977,-0.140883,0.194962,-0.566308,-0.800802
2.29102,0,0.781501,-2.97795,-0.070053,2.36162,2.17797,37.5843,-0.417086,0.496149,0.761495,-0.842116,-0.510499,-0.173872
2.70829,0,-1.4774,0.130467,1.78953,2.13179,48.6332,4.37406,-0.819699,-0.549485,-0.161743,-0.463178,-0.875468,0.137918
3.71744,0,0.136626,-1.6683,-0.471036,-2.61582,22.2575,8.81418,-0.450872,0.377272,-0.808937,-0.9729,-0.226388,0.0470444
1.85878,0,0.0771381,2.55688,1.31447,2.80415,18.5938,2.01075,-0.543223,0.792139,0.278253,-0.891054,0.43783,-0.119701
3.72262,0,-0.813713,-2.79421,-2.21898,-0.500109,8.75988,43.5522,-0.956062,0.230362,-0.181327,-0.513999,0.119045,0.84949
4.17794,0,0.217604,-2.93139,0.141242,-0.709138,11.0381,31.5927,-0.0965996,-0.202745,0.974455,0.548917,-0.654657,-0.519725
2.04989,0,1.55836,-2.23338,-1.46966,-1.27064,54.0576,37.1251,0.443433,-0.807302,-0.389398,-0.0317386,-0.896244,0.442425
5.78662,0,1.84748,-1.60199,2.87459,2.73761,47.554,28.3745,-0.752165,-0.657201,0.0483239,-0.54649,0.830765,0.105726
3.00012,0,2.89177,-0.507606,-3.57548,-3.44352,26.7117,42.1271,0.897436,0.439079,-0.0426537,0.463403,-0.884537,0.05341
3.07367,0,-2.46749,1.25127,-2.96659,-1.92633,50.8036,48.1368,0.523899,-0.851687,0.0126265,-0.982296,-0.134909,-0.129978
4.82721,0,0.7941,-2.66584,2.82259,1.43952,27.5822,22.7226,0.965325,0.24063,-0.101217,-0.767995,0.607367,-0.203197
3.25982,0,-0.0445102,-3.14046,0.0666441,1.26008,2.39873,23.4268,0.0724298,0.85403,-0.515157,0.506486,-0.803866,0.311884
2.67133,0,-2.41733,0.800233,0.48758,2.47114,19.8352,22.3524,-0.722254,0.661227,-0.202801,0.0497431,-0.99209,0.115253
1.79558,0,2.08493,-0.918707,2.64637,1.97959,42.8694,8.70326,-0.819004,-0.573622,0.0137824,0.711085,-0.650392,-0.267111
2.10958,0,1.15327,-2.70941,-0.930664,-1.25936,56.9598,57.6582,0.225791,-0.781532,-0.581572,-0.398103,-0.809031,0.432415
1.96379,0,1.29534,1.03528,-1.29155,-3.11362,4.41899,43.4599,0.638159,0.619219,0.457516,-0.993448,0.108173,-0.0368617
