SignedAcoplanarity,Weight,Phi_PiPlus,Phi_PiMinus,Eta_PiPlus,Eta_PiMinus,Pt_PiPlus,Pt_PiMinus,ipX_PiPlus,ipY_PiPlus,ipZ_PiPlus,ipX_PiMinus,ipY_PiMinus,ipZ_PiMinus
2.98978,1,1.5277,-1.49369,3.22629,2.54695,47.7365,3.01112,-0.000369945,-0.00440816,0.000351541,0.00315229,-0.725417,-0.11403
1.91584,1,2.82288,0.249059,0.224386,-1.30197,10.3718,35.8375,0.0312008,0.159471,-0.0898915,0.102341,0.00225709,0.0585925
3.06873,1,2.25636,2.78497,-5.24001,-1.90391,5.47713,40.4195,0.00970752,-0.0107715,-0.000153538,0.0271786,0.00707441,-0.00700855
2.39635,1,2.0632,-1.26705,-3.32366,-3.81839,26.0795,42.8808,-0.00888666,0.00229208,0.000448748,-0.00307808,0.0111158,-0.000506608
1.68467,1,-2.33581,0.408209,-0.78446,-0.21125,49.0583,5.2633,-0.000389297,-0.0010832,0.00121163,0.00853808,-0.0283986,-0.0161483
2.41291,1,-1.00324,-0.0507137,-0.0283027,1.8228,8.30035,17.8709,0.112655,0.0728638,-0.0310632,-0.408587,0.0921512,0.136947
4.56781,1,-0.854757,-2.84487,-1.33638,0.302007,43.2814,3.40287,9.19013e-05,0.000837038,-0.00032246,0.0729547,-0.0143428,0.213858
1.73116,1,-1.48763,1.36351,1.06832,0.0130225,30.1637,22.8163,-0.09561,0.228277,0.183434,0.0175259,-0.00374193,0.00421827
0.954827,1,0.636443,2.63177,-0.380346,-1.84474,6.1388,20.4766,-0.0618119,0.0934367,0.0149468,0.0140656,0.0227483,-0.000381019
4.003,1,-0.609023,2.22746,1.19536,-0.247052,20.8231,27.5619,-0.0425915,0.0223417,0.0317871,-0.0140748,-0.0229158,-0.0382969
2.55683,1,-2.84797,0.923779,-1.06364,-0.523223,42.7308,29.5452,-0.00647448,0.0291799,-0.00176187,0.0130946,-0.00191496,0.0116283
2.85667,1,-0.564974,2.06603,-0.435386,0.536417,19.1349,63.0356,-0.0065844,0.0240434,-0.0410305,-0.00341526,-0.0147886,0.0202463
1.07246,1,-2.75138,-1.25652,0.507236,-3.11935,21.6709,2.73746,0.00377584,-0.0151238,-0.0042716,-0.150665,-0.0884613,0.0033251
2.31629,1,2.43776,-0.09991,0.837882,-0.304543,7.8128,36.4455,0.0468384,-0.0366058,0.0632276,-0.0160144,-0.025363,-0.0433429
0.0673837,1,0.233445,-2.85975,-0.0703032,1.73017,8.48166,32.3027,-0.00795722,0.0326505,-0.00267677,-0.0153378,0.0375878,-0.00156603
1.66541,1,-1.51907,1.94916,0.694213,1.81721,7.2735,29.3675,-0.0271829,-0.000958865,0.000596251,0.00387376,-0.0112902,0.00397939
2.7654,1,0.502784,-2.634,-1.44944,-0.0883534,29.4172,40.9081,0.00635932,-0.0313522,-0.00473682,-0.00458496,0.00693919,0.00716549
5.48883,1,1.99081,-1.09063,-0.13254,0.360601,66.1489,4.49402,0.000447588,-0.00100593,-0.00828273,-0.112908,-0.115948,-0.137547
1.337,1,1.99467,-1.07861,-1.21843,-2.05051,43.7272,16.1773,0.0554576,-0.0148388,-0.023547,0.0535366,-0.0045174,0.00766171
3.68481,1,2.98204,-0.388048,0.733282,-0.240688,26.0808,12.9406,0.00496504,-0.00358384,0.00683248,0.0163385,0.118601,-0.12243
2.6283,1,-2.01738,1.48283,-0.295912,-1.79649,19.7107,3.80791,-0.136004,0.0775491,-0.0373191,0.00720402,0.00319068,0.00130019
0.131133,1,0.343009,-2.74288,-1.29554,-1.47559,29.0792,3.8717,-0.155737,0.0428986,-0.0782644,0.2952,0.332667,-0.193581
0.527736,1,1.6442,-1.67031,0.572336,-0.638726,28.2284,13.0757,-0.133006,0.0255448,-0.0583182,-0.175438,0.15746,-0.203867
1.1153,1,0.730892,-2.87091,-1.65683,-0.220192,32.9819,28.6351,0.0259029,-0.138954,-0.0290858,0.00113843,-0.0274726,0.0281513
0.850078,1,-1.651,-2.57791,-0.940804,0.0838474,127.872,8.81149,-0.00696119,-0.000151613,0.000652786,0.0438459,-0.0774253,-0.0512909
3.32301,1,-2.93417,-0.160898,2.29132,2.31324,58.1703,32.2687,0.0030867,-0.0323771,-0.000745295,-0.0103107,0.0766032,0.00448627
0.121008,1,-3.10851,-0.133283,-1.20956,-1.19749,38.4691,27.3848,-0.0303161,-0.00128043,0.0198724,0.0668439,-0.0198426,0.0457749
1.65607,1,-2.65943,0.409849,-1.15434,-0.859228,40.0764,54.5095,-0.00422109,0.0231932,-0.00491114,0.0276426,0.0276374,0.0375323
0.763552,1,3.00634,-0.528602,0.924962,0.949794,95.3677,3.00088,0.00425069,-0.016447,0.00605078,-0.0364491,-0.104128,-0.019142
1.98939,1,1.89957,1.16141,-0.893755,-1.63312,22.3762,53.9899,-0.017769,0.0251748,0.0290528,-0.301546,-0.202527,-0.124204
5.24562,1,-2.82039,0.305165,2.32637,3.67207,35.693,41.6485,0.0110179,-0.00519456,0.00173803,-0.0330868,-0.000957166,0.00162033
1.58454,1,-1.99704,2.3502,1.42992,0.333199,17.6619,8.64598,-0.13688,0.072818,0.00492985,0.25562,0.12181,0.27406
4.26606,1,-1.43634,1.86628,-1.60617,-1.10347,4.07507,47.5876,0.134996,0.0171553,0.000458368,-0.0265685,0.0216173,0.0211838
